family,kind,scenario,category_id,numeric_pass,baseline_pass,frozen_review_followup
emerging,threshold_one_at_time,volume=30,N0343,True,True,False
emerging,threshold_one_at_time,volume=30,N0358,False,True,False
emerging,threshold_one_at_time,volume=30,N0369,True,True,False
emerging,threshold_one_at_time,volume=30,N0381,True,True,False
emerging,threshold_one_at_time,volume=30,N0388,True,True,True
emerging,threshold_one_at_time,volume=30,N0395,True,True,True
emerging,threshold_one_at_time,volume=30,N0408,True,True,False
emerging,threshold_one_at_time,volume=30,N0409,False,True,True
emerging,threshold_one_at_time,volume=30,N0432,True,True,False
emerging,threshold_one_at_time,volume=30,N0443,True,True,False
emerging,threshold_one_at_time,volume=30,N0446,True,True,False
emerging,threshold_one_at_time,volume=30,N0458,False,True,False
emerging,threshold_one_at_time,volume=30,N0470,True,True,True
emerging,threshold_one_at_time,volume=30,N0473,True,True,False
emerging,threshold_one_at_time,volume=30,N0493,True,True,False
emerging,threshold_one_at_time,baseline=6,N0087,True,True,False
emerging,threshold_one_at_time,baseline=6,N0127,True,False,False
emerging,threshold_one_at_time,baseline=6,N0138,True,True,False
emerging,threshold_one_at_time,baseline=6,N0155,True,True,True
emerging,threshold_one_at_time,baseline=6,N0160,True,True,False
emerging,threshold_one_at_time,baseline=6,N0166,True,True,False
emerging,threshold_one_at_time,baseline=6,N0186,True,True,False
emerging,threshold_one_at_time,baseline=6,N0193,True,True,False
emerging,threshold_one_at_time,baseline=6,N0195,True,True,True
emerging,threshold_one_at_time,baseline=6,N0254,True,True,True
emerging,threshold_one_at_time,baseline=6,N0265,True,True,False
emerging,threshold_one_at_time,baseline=6,N0293,True,True,False
emerging,threshold_one_at_time,baseline=6,N0332,True,True,False
emerging,threshold_one_at_time,baseline=6,N0337,True,True,True
emerging,threshold_one_at_time,baseline=6,N0339,True,True,False
emerging,threshold_one_at_time,baseline=6,N0343,True,True,False
emerging,threshold_one_at_time,baseline=6,N0358,True,True,False
emerging,threshold_one_at_time,baseline=6,N0369,True,True,False
emerging,threshold_one_at_time,baseline=6,N0381,True,True,False
emerging,threshold_one_at_time,baseline=6,N0388,True,True,True
emerging,threshold_one_at_time,baseline=6,N0395,True,True,True
emerging,threshold_one_at_time,baseline=6,N0408,True,True,False
emerging,threshold_one_at_time,baseline=6,N0409,True,True,True
emerging,threshold_one_at_time,baseline=6,N0432,True,True,False
emerging,threshold_one_at_time,baseline=6,N0443,True,True,False
emerging,threshold_one_at_time,baseline=6,N0446,True,True,False
emerging,threshold_one_at_time,baseline=6,N0458,True,True,False
emerging,threshold_one_at_time,baseline=6,N0470,True,True,True
emerging,threshold_one_at_time,baseline=6,N0473,True,True,False
emerging,threshold_one_at_time,baseline=6,N0493,True,True,False
emerging,threshold_one_at_time,baseline=10,N0087,True,True,False
emerging,threshold_one_at_time,baseline=10,N0138,True,True,False
emerging,threshold_one_at_time,baseline=10,N0155,True,True,True
emerging,threshold_one_at_time,baseline=10,N0160,True,True,False
emerging,threshold_one_at_time,baseline=10,N0166,True,True,False
emerging,threshold_one_at_time,baseline=10,N0186,True,True,False
emerging,threshold_one_at_time,baseline=10,N0193,True,True,False
emerging,threshold_one_at_time,baseline=10,N0195,True,True,True
emerging,threshold_one_at_time,baseline=10,N0254,True,True,True
emerging,threshold_one_at_time,baseline=10,N0265,True,True,False
emerging,threshold_one_at_time,baseline=10,N0293,True,True,False
emerging,threshold_one_at_time,baseline=10,N0332,True,True,False
emerging,threshold_one_at_time,baseline=10,N0337,True,True,True
emerging,threshold_one_at_time,baseline=10,N0339,True,True,False
emerging,threshold_one_at_time,baseline=10,N0343,True,True,False
emerging,threshold_one_at_time,baseline=10,N0358,False,True,False
emerging,threshold_one_at_time,baseline=10,N0369,True,True,False
emerging,threshold_one_at_time,baseline=10,N0381,True,True,False
emerging,threshold_one_at_time,baseline=10,N0388,False,True,True
emerging,threshold_one_at_time,baseline=10,N0395,True,True,True
emerging,threshold_one_at_time,baseline=10,N0408,True,True,False
emerging,threshold_one_at_time,baseline=10,N0409,True,True,True
emerging,threshold_one_at_time,baseline=10,N0432,True,True,False
emerging,threshold_one_at_time,baseline=10,N0443,True,True,False
emerging,threshold_one_at_time,baseline=10,N0446,True,True,False
emerging,threshold_one_at_time,baseline=10,N0458,False,True,False
emerging,threshold_one_at_time,baseline=10,N0470,True,True,True
emerging,threshold_one_at_time,baseline=10,N0473,True,True,False
emerging,threshold_one_at_time,baseline=10,N0493,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0087,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0138,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0155,True,True,True
emerging,threshold_one_at_time,multiyear=1.15,N0160,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0166,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0186,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0193,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0195,True,True,True
emerging,threshold_one_at_time,multiyear=1.15,N0254,True,True,True
emerging,threshold_one_at_time,multiyear=1.15,N0265,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0293,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0332,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0337,True,True,True
emerging,threshold_one_at_time,multiyear=1.15,N0339,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0343,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0358,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0369,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0381,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0388,True,True,True
emerging,threshold_one_at_time,multiyear=1.15,N0395,True,True,True
emerging,threshold_one_at_time,multiyear=1.15,N0408,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0409,True,True,True
emerging,threshold_one_at_time,multiyear=1.15,N0432,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0443,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0446,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0458,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0470,True,True,True
emerging,threshold_one_at_time,multiyear=1.15,N0473,True,True,False
emerging,threshold_one_at_time,multiyear=1.15,N0493,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0087,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0138,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0155,True,True,True
emerging,threshold_one_at_time,multiyear=1.35,N0160,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0166,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0186,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0193,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0195,True,True,True
emerging,threshold_one_at_time,multiyear=1.35,N0254,True,True,True
emerging,threshold_one_at_time,multiyear=1.35,N0265,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0293,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0332,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0337,True,True,True
emerging,threshold_one_at_time,multiyear=1.35,N0339,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0343,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0358,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0369,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0381,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0388,True,True,True
emerging,threshold_one_at_time,multiyear=1.35,N0395,True,True,True
emerging,threshold_one_at_time,multiyear=1.35,N0408,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0409,True,True,True
emerging,threshold_one_at_time,multiyear=1.35,N0432,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0443,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0446,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0458,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0470,True,True,True
emerging,threshold_one_at_time,multiyear=1.35,N0473,True,True,False
emerging,threshold_one_at_time,multiyear=1.35,N0493,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0087,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0138,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0155,True,True,True
emerging,threshold_one_at_time,recent_growth=1.05,N0160,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0166,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0186,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0193,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0195,True,True,True
emerging,threshold_one_at_time,recent_growth=1.05,N0254,True,True,True
emerging,threshold_one_at_time,recent_growth=1.05,N0265,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0293,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0332,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0337,True,True,True
emerging,threshold_one_at_time,recent_growth=1.05,N0339,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0343,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0358,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0369,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0381,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0388,True,True,True
emerging,threshold_one_at_time,recent_growth=1.05,N0395,True,True,True
emerging,threshold_one_at_time,recent_growth=1.05,N0408,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0409,True,True,True
emerging,threshold_one_at_time,recent_growth=1.05,N0432,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0443,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0446,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0458,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0470,True,True,True
emerging,threshold_one_at_time,recent_growth=1.05,N0473,True,True,False
emerging,threshold_one_at_time,recent_growth=1.05,N0493,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0087,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0138,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0155,True,True,True
emerging,threshold_one_at_time,recent_growth=1.25,N0160,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0166,False,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0186,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0193,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0195,False,True,True
emerging,threshold_one_at_time,recent_growth=1.25,N0254,True,True,True
emerging,threshold_one_at_time,recent_growth=1.25,N0265,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0293,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0332,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0337,True,True,True
emerging,threshold_one_at_time,recent_growth=1.25,N0339,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0343,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0358,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0369,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0381,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0388,True,True,True
emerging,threshold_one_at_time,recent_growth=1.25,N0395,True,True,True
emerging,threshold_one_at_time,recent_growth=1.25,N0408,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0409,True,True,True
emerging,threshold_one_at_time,recent_growth=1.25,N0432,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0443,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0446,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0458,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0470,True,True,True
emerging,threshold_one_at_time,recent_growth=1.25,N0473,True,True,False
emerging,threshold_one_at_time,recent_growth=1.25,N0493,True,True,False
emerging,threshold_one_at_time,quarters=2,N0087,True,True,False
emerging,threshold_one_at_time,quarters=2,N0138,True,True,False
emerging,threshold_one_at_time,quarters=2,N0155,True,True,True
emerging,threshold_one_at_time,quarters=2,N0160,True,True,False
emerging,threshold_one_at_time,quarters=2,N0166,True,True,False
emerging,threshold_one_at_time,quarters=2,N0186,True,True,False
emerging,threshold_one_at_time,quarters=2,N0193,True,True,False
emerging,threshold_one_at_time,quarters=2,N0195,True,True,True
emerging,threshold_one_at_time,quarters=2,N0254,True,True,True
emerging,threshold_one_at_time,quarters=2,N0265,True,True,False
emerging,threshold_one_at_time,quarters=2,N0269,True,False,False
emerging,threshold_one_at_time,quarters=2,N0293,True,True,False
emerging,threshold_one_at_time,quarters=2,N0332,True,True,False
emerging,threshold_one_at_time,quarters=2,N0337,True,True,True
emerging,threshold_one_at_time,quarters=2,N0339,True,True,False
emerging,threshold_one_at_time,quarters=2,N0343,True,True,False
emerging,threshold_one_at_time,quarters=2,N0358,True,True,False
emerging,threshold_one_at_time,quarters=2,N0369,True,True,False
emerging,threshold_one_at_time,quarters=2,N0381,True,True,False
emerging,threshold_one_at_time,quarters=2,N0388,True,True,True
emerging,threshold_one_at_time,quarters=2,N0395,True,True,True
emerging,threshold_one_at_time,quarters=2,N0408,True,True,False
emerging,threshold_one_at_time,quarters=2,N0409,True,True,True
emerging,threshold_one_at_time,quarters=2,N0432,True,True,False
emerging,threshold_one_at_time,quarters=2,N0443,True,True,False
emerging,threshold_one_at_time,quarters=2,N0446,True,True,False
emerging,threshold_one_at_time,quarters=2,N0458,True,True,False
emerging,threshold_one_at_time,quarters=2,N0470,True,True,True
emerging,threshold_one_at_time,quarters=2,N0473,True,True,False
emerging,threshold_one_at_time,quarters=2,N0474,True,False,False
emerging,threshold_one_at_time,quarters=2,N0493,True,True,False
emerging,threshold_one_at_time,quarters=2,N0496,True,False,False
emerging,threshold_one_at_time,quarters=4,N0087,True,True,False
emerging,threshold_one_at_time,quarters=4,N0138,True,True,False
emerging,threshold_one_at_time,quarters=4,N0155,False,True,True
emerging,threshold_one_at_time,quarters=4,N0160,True,True,False
emerging,threshold_one_at_time,quarters=4,N0166,False,True,False
emerging,threshold_one_at_time,quarters=4,N0186,False,True,False
emerging,threshold_one_at_time,quarters=4,N0193,True,True,False
emerging,threshold_one_at_time,quarters=4,N0195,False,True,True
emerging,threshold_one_at_time,quarters=4,N0254,True,True,True
emerging,threshold_one_at_time,quarters=4,N0265,True,True,False
emerging,threshold_one_at_time,quarters=4,N0293,False,True,False
emerging,threshold_one_at_time,quarters=4,N0332,True,True,False
emerging,threshold_one_at_time,quarters=4,N0337,True,True,True
emerging,threshold_one_at_time,quarters=4,N0339,True,True,False
emerging,threshold_one_at_time,quarters=4,N0343,True,True,False
emerging,threshold_one_at_time,quarters=4,N0358,True,True,False
emerging,threshold_one_at_time,quarters=4,N0369,False,True,False
emerging,threshold_one_at_time,quarters=4,N0381,True,True,False
emerging,threshold_one_at_time,quarters=4,N0388,True,True,True
emerging,threshold_one_at_time,quarters=4,N0395,True,True,True
emerging,threshold_one_at_time,quarters=4,N0408,False,True,False
emerging,threshold_one_at_time,quarters=4,N0409,True,True,True
emerging,threshold_one_at_time,quarters=4,N0432,True,True,False
emerging,threshold_one_at_time,quarters=4,N0443,False,True,False
emerging,threshold_one_at_time,quarters=4,N0446,False,True,False
emerging,threshold_one_at_time,quarters=4,N0458,True,True,False
emerging,threshold_one_at_time,quarters=4,N0470,False,True,True
emerging,threshold_one_at_time,quarters=4,N0473,False,True,False
emerging,threshold_one_at_time,quarters=4,N0493,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0087,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0101,True,False,False
emerging,threshold_one_at_time,peak=1.0,N0138,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0155,True,True,True
emerging,threshold_one_at_time,peak=1.0,N0160,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0166,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0186,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0193,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0195,True,True,True
emerging,threshold_one_at_time,peak=1.0,N0254,True,True,True
emerging,threshold_one_at_time,peak=1.0,N0265,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0293,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0332,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0337,True,True,True
emerging,threshold_one_at_time,peak=1.0,N0339,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0343,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0358,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0369,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0381,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0388,True,True,True
emerging,threshold_one_at_time,peak=1.0,N0395,True,True,True
emerging,threshold_one_at_time,peak=1.0,N0408,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0409,True,True,True
emerging,threshold_one_at_time,peak=1.0,N0432,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0443,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0446,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0458,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0470,True,True,True
emerging,threshold_one_at_time,peak=1.0,N0473,True,True,False
emerging,threshold_one_at_time,peak=1.0,N0493,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0087,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0138,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0155,True,True,True
emerging,threshold_one_at_time,peak=1.15,N0160,False,True,False
emerging,threshold_one_at_time,peak=1.15,N0166,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0186,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0193,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0195,True,True,True
emerging,threshold_one_at_time,peak=1.15,N0254,True,True,True
emerging,threshold_one_at_time,peak=1.15,N0265,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0293,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0332,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0337,True,True,True
emerging,threshold_one_at_time,peak=1.15,N0339,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0343,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0358,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0369,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0381,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0388,True,True,True
emerging,threshold_one_at_time,peak=1.15,N0395,True,True,True
emerging,threshold_one_at_time,peak=1.15,N0408,False,True,False
emerging,threshold_one_at_time,peak=1.15,N0409,True,True,True
emerging,threshold_one_at_time,peak=1.15,N0432,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0443,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0446,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0458,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0470,True,True,True
emerging,threshold_one_at_time,peak=1.15,N0473,True,True,False
emerging,threshold_one_at_time,peak=1.15,N0493,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0087,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0138,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0155,True,True,True
emerging,threshold_one_at_time,lower95=1.0,N0160,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0166,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0186,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0193,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0195,True,True,True
emerging,threshold_one_at_time,lower95=1.0,N0254,True,True,True
emerging,threshold_one_at_time,lower95=1.0,N0265,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0293,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0332,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0337,True,True,True
emerging,threshold_one_at_time,lower95=1.0,N0339,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0343,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0358,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0369,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0381,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0388,True,True,True
emerging,threshold_one_at_time,lower95=1.0,N0395,True,True,True
emerging,threshold_one_at_time,lower95=1.0,N0408,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0409,True,True,True
emerging,threshold_one_at_time,lower95=1.0,N0432,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0443,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0446,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0458,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0470,True,True,True
emerging,threshold_one_at_time,lower95=1.0,N0473,True,True,False
emerging,threshold_one_at_time,lower95=1.0,N0493,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0087,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0138,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0155,True,True,True
emerging,threshold_one_at_time,lower95=1.15,N0160,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0166,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0186,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0193,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0195,False,True,True
emerging,threshold_one_at_time,lower95=1.15,N0254,True,True,True
emerging,threshold_one_at_time,lower95=1.15,N0265,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0293,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0332,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0337,True,True,True
emerging,threshold_one_at_time,lower95=1.15,N0339,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0343,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0358,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0369,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0381,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0388,True,True,True
emerging,threshold_one_at_time,lower95=1.15,N0395,True,True,True
emerging,threshold_one_at_time,lower95=1.15,N0408,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0409,True,True,True
emerging,threshold_one_at_time,lower95=1.15,N0432,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0443,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0446,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0458,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0470,True,True,True
emerging,threshold_one_at_time,lower95=1.15,N0473,True,True,False
emerging,threshold_one_at_time,lower95=1.15,N0493,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0087,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0138,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0155,False,True,True
emerging,threshold_one_at_time,qvalue=0.01,N0160,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0166,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0186,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0193,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0195,False,True,True
emerging,threshold_one_at_time,qvalue=0.01,N0254,True,True,True
emerging,threshold_one_at_time,qvalue=0.01,N0265,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0293,False,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0332,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0337,True,True,True
emerging,threshold_one_at_time,qvalue=0.01,N0339,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0343,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0358,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0369,False,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0381,False,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0388,True,True,True
emerging,threshold_one_at_time,qvalue=0.01,N0395,True,True,True
emerging,threshold_one_at_time,qvalue=0.01,N0408,False,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0409,False,True,True
emerging,threshold_one_at_time,qvalue=0.01,N0432,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0443,False,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0446,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0458,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0470,False,True,True
emerging,threshold_one_at_time,qvalue=0.01,N0473,True,True,False
emerging,threshold_one_at_time,qvalue=0.01,N0493,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0070,True,False,False
emerging,threshold_one_at_time,qvalue=0.1,N0087,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0138,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0155,True,True,True
emerging,threshold_one_at_time,qvalue=0.1,N0160,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0166,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0186,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0193,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0195,True,True,True
emerging,threshold_one_at_time,qvalue=0.1,N0251,True,False,False
emerging,threshold_one_at_time,qvalue=0.1,N0254,True,True,True
emerging,threshold_one_at_time,qvalue=0.1,N0265,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0293,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0332,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0337,True,True,True
emerging,threshold_one_at_time,qvalue=0.1,N0339,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0343,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0354,True,False,False
emerging,threshold_one_at_time,qvalue=0.1,N0358,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0369,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0381,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0388,True,True,True
emerging,threshold_one_at_time,qvalue=0.1,N0395,True,True,True
emerging,threshold_one_at_time,qvalue=0.1,N0408,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0409,True,True,True
emerging,threshold_one_at_time,qvalue=0.1,N0432,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0443,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0446,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0458,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0470,True,True,True
emerging,threshold_one_at_time,qvalue=0.1,N0473,True,True,False
emerging,threshold_one_at_time,qvalue=0.1,N0493,True,True,False
core,window,core_1y,N0007,True,False,False
core,window,core_1y,N0013,True,False,False
core,window,core_1y,N0037,True,False,False
core,window,core_1y,N0038,True,True,False
core,window,core_1y,N0070,True,True,False
core,window,core_1y,N0138,True,False,False
core,window,core_1y,N0147,True,False,False
core,window,core_1y,N0160,True,False,False
core,window,core_1y,N0166,True,True,False
core,window,core_1y,N0172,True,True,True
core,window,core_1y,N0186,True,False,False
core,window,core_1y,N0191,True,False,False
core,window,core_1y,N0193,True,False,False
core,window,core_1y,N0195,True,False,False
core,window,core_1y,N0243,True,False,False
core,window,core_1y,N0244,True,False,False
core,window,core_1y,N0254,True,False,False
core,window,core_1y,N0265,True,False,False
