category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,core_numeric_candidate,emerging_numeric_candidate,core_failed_gates,emerging_failed_gates,core_rank,emerging_rank,abstract_available_core_candidate,abstract_available_emerging_candidate,abstract_available_multiyear_ratio,abstract_available_yoy_ratio,title_year_dedup_core_candidate,title_year_dedup_emerging_candidate,title_year_dedup_multiyear_ratio,title_year_dedup_yoy_ratio,exclude_jan1_core_candidate,exclude_jan1_emerging_candidate,exclude_jan1_multiyear_ratio,exclude_jan1_yoy_ratio,assignment_margin_core_candidate,assignment_margin_emerging_candidate,assignment_margin_multiyear_ratio,assignment_margin_yoy_ratio,equal_quarter_quota_core_candidate,equal_quarter_quota_emerging_candidate,equal_quarter_quota_multiyear_ratio,equal_quarter_quota_yoy_ratio,core_robust_candidate,emerging_robust_candidate,scope_review_status,core_followup,emerging_followup,potential_followup,review_display_name,review_reason
N0234,Electrical resistivity and conductivity / Seebeck coefficient / Atmospheric temperature range,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,5,11973,0.0004499713654585,5,11985,0.0004495300367797,2,9992,0.0002440929505955,5,7998,0.0006668283220174,4,7996,0.000545719136551,5,5,1.000981755706455,3,12,4.0,0.0004534837697975,0.9922546195190228,0.6747934222367667,0.3058174253047516,3,0,3,12,0.0003811981176112,0,0,0.0,20,35,7.666666666666667,2.423076923076923,0.3881323588180728,0.0004135649296939,1.0880307616788023,0.399106592718131,0.4683656958869395,0.9999999999869336,9.9,67.28999999999999,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | baseline | multiyear | recent_growth | peak | lower95 | qvalue,484,157,False,False,0.9357447555260768,0.9648514851485148,False,False,0.9939069278007824,1.0020511978995734,False,False,0.9936486803245144,0.9862617498192336,False,False,1.1801162030919312,1.3749635713339516,False,False,0.6520811063835039,0.7142857142857143,False,False,未进入候选范围审阅,False,False,False,Electrical resistivity and conductivity / Seebeck coefficient / Atmospheric temperature range,未进入候选范围审阅
N0235,Titanium dioxide / Titanium / Titanium oxide,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,3,11973,0.0002863454143827,6,11985,0.0005312627707396,9,9992,0.0009275532122632,13,7998,0.0016367604267701,8,7996,0.0010308028134853,3,6,0.5389901761496295,3,28,9.333333333333334,0.0010318588032576,0.27750445456171,0.1749464428021247,-0.5876756699329473,3,0,3,18,0.0005817204657952,0,0,0.0,6,41,22.33333333333333,0.3,0.4800525828523741,0.0009429280397022,0.3036768473585173,0.1000662200844063,0.9900078679931932,0.9999999999869336,16.789999999999996,15.9,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | trend | peak | lower95 | qvalue,454,438,False,False,0.3822745808682409,0.536028602860286,False,False,0.2780009974686134,0.5395660296382319,False,False,0.287128436692899,0.5310640191334335,False,False,0.5245307416482671,0.5288321428207505,False,False,0.3961602611803285,1.0,False,False,未进入候选范围审阅,False,False,False,Titanium dioxide / Titanium / Titanium oxide,未进入候选范围审阅
N0236,Software / Operating system / Embedded system,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,15,11973,0.0012681011208377,13,11985,0.0011033919084593,9,9992,0.0009275532122632,3,7998,0.0004243452958292,7,7996,0.0009095318942517,15,13,1.1492753491444485,3,25,8.333333333333334,0.0008184301388506,1.5494311128603475,1.1492753491444485,0.1563628577819695,2,1,3,37,0.0010996820805201,3,0,0.25,17,49,11.666666666666666,1.4210526315789471,0.132958418772101,0.0008436724565756,1.503072799110645,0.7995118199767824,0.1047334351769463,0.4915331792295304,22.19,72.38,False,False,平稳或增长证据不足,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | recent_growth | quarters | lower95 | qvalue,417,130,False,False,1.9154087062111769,1.2405233380480905,False,False,1.5117514716433698,1.076277212558801,False,False,1.7598668626545295,1.361980511655132,False,False,1.8393785249218668,1.3749635713339514,False,False,1.3075663039968717,1.1333333333333333,False,False,未进入候选范围审阅,False,False,False,Software / Operating system / Embedded system,未进入候选范围审阅
N0237,Yield (engineering) / Catalysis / Quantum yield,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,22,11973,0.0018407919496032,9,11985,0.0007764609726195,19,9992,0.0019039250146455,7,7998,0.0009093113482056,6,7996,0.0007882609750181,22,9,2.3707462635152883,3,35,11.666666666666666,0.0011965657784902,1.538395951725953,0.9668405716839,-0.0168608330570467,3,3,3,50,0.0015070593122894,5,0,0.4166666666666667,43,101,23.0,1.8333333333333333,0.4260275722515421,0.0011745244003308,1.567265821880477,0.924200397780352,0.0462933612254704,0.2825417107036144,47.08,79.07,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | trend | peak | lower95 | qvalue,264,92,False,False,1.5519250173880252,3.108965896589659,False,False,1.541002963171365,2.373279152920042,False,False,1.6487375320902282,2.3786312789757984,False,False,1.694677688266596,5.303430918002385,False,False,2.017937173906925,2.466666666666667,False,False,未进入候选范围审阅,False,False,False,Yield (engineering) / Catalysis / Quantum yield,未进入候选范围审阅
N0238,Range (aeronautics) / Driving range / Atmospheric temperature range,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,22,11973,0.0018407919496032,13,11985,0.0011033919084593,9,9992,0.0009275532122632,13,7998,0.0016367604267701,22,7996,0.0027285956827552,22,13,1.6683029261774251,3,35,11.666666666666666,0.0012225685158308,1.5056758993602448,0.6746297962856909,0.3427005004245562,3,2,3,44,0.0012905790234419,2,0,0.1666666666666666,29,75,23.0,1.25,0.4159873243996565,0.0011745244003308,1.567265821880477,0.924200397780352,0.0462933612254704,0.2825417107036144,36.040000000000006,81.54,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | peak | lower95 | qvalue,328,77,False,False,1.619556989961837,1.7594350611531742,False,False,1.5082006007670286,1.6700853298326224,False,False,1.3132672349149814,1.5008330975510076,False,False,1.5864514313041382,2.7281023240753006,False,False,1.0326452698997897,1.105263157894737,False,False,未进入候选范围审阅,False,False,False,Range (aeronautics) / Driving range / Atmospheric temperature range,未进入候选范围审阅
N0239,Manganese / Inorganic chemistry / Birnessite,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,6,11973,0.0005317843409964,11,11985,0.0009399264405394,5,9992,0.0005370044913102,7,7998,0.0009093113482056,6,7996,0.0007882609750181,6,11,0.5657722967036485,3,23,7.666666666666667,0.0007954140933517,0.6685628849692661,0.5657722967036485,-0.0048842125458006,2,1,3,22,0.0006695717576154,2,0,0.1666666666666666,20,57,15.666666666666666,1.2600000000000002,0.5915354650528001,0.0007775020678246,0.6839651790050497,0.2869461248151497,0.82554621420911,0.9999999999869336,29.390000000000004,36.1,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | baseline | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,371,339,False,False,0.4931451834308075,0.3972917880023296,False,False,0.6696288831982357,0.5663767640301937,False,False,0.7332084908945142,0.5574522933760886,False,False,0.1193627448507426,0.1403024052381583,False,False,0.8460460134598169,0.846153846153846,False,False,未进入候选范围审阅,False,False,False,Manganese / Inorganic chemistry / Birnessite,未进入候选范围审阅
N0240,Manganese / Manganese oxide / Oxidizing agent,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,5,11973,0.0004499713654585,11,11985,0.0009399264405394,2,9992,0.0002440929505955,3,7998,0.0004243452958292,4,7996,0.000545719136551,5,11,0.4787304049030871,3,16,5.333333333333333,0.0005361215623214,0.8393084648753146,0.4787304049030871,0.3058174253047516,1,0,3,18,0.0005446635855311,0,0,0.0,7,36,13.333333333333334,0.5581395348837209,0.5759496554622631,0.000545905707196,0.8242657285445472,0.3140196849107359,0.6845199107385865,0.9999999999869336,22.24,40.93,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | baseline | multiyear | recent_growth | quarters | peak | lower95 | qvalue,416,311,False,False,2.2205593608916696,8.683663366336633,False,False,0.8405083642402333,0.4792418772563177,False,False,0.7356632353751346,0.3859285107988305,False,False,0.8291923641191491,0.4583211904446505,False,False,0.4545137278997522,0.238095238095238,False,False,未进入候选范围审阅,False,False,False,Manganese / Manganese oxide / Oxidizing agent,未进入候选范围审阅
N0241,Organic Rankine cycle / Degree Rankine / Working fluid,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,18,11973,0.0015135400474515,12,11985,0.0010216591744993,14,9992,0.0014157391134544,17,7998,0.0021217264791464,24,7996,0.0029711375212224,18,12,1.4814529984455536,3,43,14.333333333333334,0.0015197082557,0.9959411892214034,0.5094143359708279,0.0333997864514916,4,2,3,44,0.0013169794451351,3,0,0.25,33,82,26.0,1.2592592592592593,0.3762601800786052,0.0014392059553349,1.0516493777982154,0.6103831242673504,0.4336329868244963,0.9810701059377746,35.620000000000005,64.52,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | peak | lower95 | qvalue,331,180,False,False,0.7253806481081226,1.2221452145214522,False,False,1.053697424762807,1.4830357728913686,False,False,0.7937389678221488,1.2435474236851207,False,False,1.0369528731203483,1.3749635713339514,False,False,0.9198587394237688,1.5333333333333334,False,False,未进入候选范围审阅,False,False,False,Organic Rankine cycle / Degree Rankine / Working fluid,未进入候选范围审阅
N0242,Pulse-width modulation / Modulation (music) / Electronic engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,11,11973,0.000940849218686,6,11985,0.0005312627707396,14,9992,0.0014157391134544,10,7998,0.0012730358874878,14,7996,0.0017584283288867,11,6,1.7709677216344972,3,30,10.0,0.0010733459238939,0.8765573127373334,0.5350512177438238,-0.2043120619060459,3,1,3,31,0.0009626170342933,2,0,0.1666666666666666,18,48,15.0,1.1875,0.3887296947983786,0.0010090984284532,0.9323661519602254,0.4731857332640273,0.5960058622845374,0.9999999999869336,22.99,54.11,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | trend | peak | lower95 | qvalue,411,239,False,False,0.4209381791354833,0.9648514851485148,False,False,0.878103560810051,1.7728598116684762,False,False,1.000713237161014,2.062183658712943,False,False,0.5326657636902179,0.8310219387183223,False,False,0.7357396623843554,1.4444444444444444,False,False,未进入候选范围审阅,False,False,False,Pulse-width modulation / Modulation (music) / Electronic engineering,未进入候选范围审阅
N0243,Bifunctional / Oxygen evolution / Bifunctional catalyst,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,56,11973,0.0046224331178924,45,11985,0.0037188393951777,47,9992,0.0046377660613161,44,7998,0.0053952473326867,30,7996,0.0036987630366238,56,45,1.2429773449981254,3,136,45.333333333333336,0.0045839509297268,1.0083949825719258,0.85676018778376,-0.0016557913214838,2,4,3,148,0.0043263461914621,12,3,1.0,138,307,103.66666666666669,1.3280254777070064,0.6198588494719739,0.004516129032258,1.023538761819053,0.7506671876007224,0.4238902475540703,0.9748207992523392,94.01,56.81,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume,multiyear | quarters | trend | peak | lower95 | qvalue,12,220,False,False,1.1473936332212211,1.3413788939869598,False,False,1.0100958484135658,1.2443053336555143,False,False,1.0378178692454576,1.3192851978101436,False,False,0.9796548045685308,1.1888782759654466,False,False,1.1094373387639458,1.3278688524590163,False,False,未进入候选范围审阅,False,False,False,Bifunctional / Oxygen evolution / Bifunctional catalyst,未进入候选范围审阅
N0244,Ionic conductivity / Ionic bonding / Fast ion conductor,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,44,11973,0.0036406774114374,24,11985,0.0020024519820187,28,9992,0.0027826596367896,21,7998,0.0026066925315227,40,7996,0.0049114722289594,44,24,1.8181097195484592,3,73,24.33333333333333,0.002463934716777,1.4775867991338576,0.7412598996225493,0.1343812960714112,4,4,3,96,0.0028085963434153,11,1,0.9166666666666666,118,215,53.0,2.203703703703704,0.5226547115126651,0.0024317617866004,1.497135711029892,1.0317646507927662,0.0148512434664238,0.1304584431909181,81.39999999999999,84.27,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | current_volume,peak | lower95 | qvalue,66,62,False,False,1.6604794200723756,1.89643222942984,False,False,1.4800652981329252,1.820052175776776,False,False,1.4526469564393545,1.9965786642682044,False,False,2.0523712858092167,2.553503775334481,False,False,1.7177119903630833,2.4814814814814814,False,False,未进入候选范围审阅,False,False,False,Ionic conductivity / Ionic bonding / Fast ion conductor,未进入候选范围审阅
N0245,Distributed generation / Distributed computing / Stand-alone power system,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,9,11973,0.0007772232676102,10,11985,0.0008581937065794,14,9992,0.0014157391134544,13,7998,0.0016367604267701,8,7996,0.0010308028134853,9,10,0.9056501599248878,3,37,12.333333333333334,0.0013035644156013,0.596229275905562,0.4748546304629099,-0.2998396802874001,2,0,3,33,0.0010170520292147,1,0,0.0833333333333333,17,63,26.33333333333333,0.6585365853658537,0.4396511265629703,0.0012406947890818,0.6264419536938558,0.3073976138479347,0.9113212293332198,0.9999999999869336,26.74,29.7,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,384,370,False,False,0.5191529173062396,0.8362046204620461,False,False,0.5972605524868135,0.9066177504805664,False,False,0.5652413938818246,0.7984023689012842,False,False,0.0862904548824455,0.1403024052381583,False,False,0.7844997890289991,1.3076923076923077,False,False,未进入候选范围审阅,False,False,False,Distributed generation / Distributed computing / Stand-alone power system,未进入候选范围审阅
N0246,Kinetics / Reaction rate constant / Kinetic energy,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,32,11973,0.0026589217049824,26,11985,0.0021659174499387,17,9992,0.0017086506541691,8,7998,0.0010305528612997,7,7996,0.0009095318942517,32,26,1.2276191343569731,3,51,17.0,0.0016350403218025,1.6262117022601343,1.2276191343569731,0.2211083493257279,3,3,3,75,0.0021778299363634,7,1,0.5833333333333334,82,164,37.0,2.1842105263157894,0.5555696497802995,0.0017038875103391,1.5605030783124922,1.005938983188667,0.0216056101681354,0.1770951653125859,71.26,80.5,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,lower95 | qvalue,117,83,False,False,1.5874861207588669,0.9648514851485148,False,False,1.6286855465225596,1.2289307144051371,False,False,1.5776104030292466,1.1541360902139968,False,False,1.8204006658435443,1.169186710317986,False,False,1.516715507645824,1.153846153846154,False,False,未进入候选范围审阅,False,False,False,Kinetics / Reaction rate constant / Kinetic energy,未进入候选范围审阅
N0247,Topology (electrical circuits) / Network topology / Voltage,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,24,11973,0.002004417900679,13,11985,0.0011033919084593,21,9992,0.002099199375122,11,7998,0.0013942774005819,11,7996,0.001394615571186,24,13,1.8165965196154183,3,45,15.0,0.0015322895613877,1.308119529877671,0.9548487506397584,-0.0231011636688514,4,2,3,58,0.0017356697280868,6,0,0.5,41,84,21.33333333333333,1.8805970149253728,0.4428459395145982,0.001505376344086,1.331506176879653,0.8147762645022978,0.12534037657277,0.5356426349263679,51.72,76.22999999999999,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | trend | peak | lower95 | qvalue,233,108,False,False,1.476371209491435,1.8038527765820065,False,False,1.3103285283053228,1.8185373591510772,False,False,1.3003450647781198,2.0194883448679546,False,False,1.2036569108008817,2.022005251961694,False,False,1.3998257657236153,1.6666666666666667,False,False,未进入候选范围审阅,False,False,False,Topology (electrical circuits) / Network topology / Voltage,未进入候选范围审阅
N0248,Electrical conductor / Conductor / Composite material,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,23,11973,0.0019226049251411,13,11985,0.0011033919084593,14,9992,0.0014157391134544,13,7998,0.0016367604267701,14,7996,0.0017584283288867,23,13,1.7424497228964215,3,40,13.333333333333334,0.0013852971495612,1.387864636659361,1.0933655319112925,0.1530146309844089,4,3,3,50,0.0014805786490182,4,0,0.3333333333333333,53,113,28.0,1.862068965517241,0.4314577905136717,0.0013399503722084,1.4348329348738411,0.8631126714678948,0.0806073797531144,0.407107978551083,46.82,82.89,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | lower95 | qvalue,267,68,False,False,1.445408983485,1.87892131318395,False,False,1.39021099545305,1.74431134449185,False,False,1.538170017582316,2.1134180353269287,False,False,1.3176750972524671,1.6753757801968316,False,False,1.566945853066684,2.058823529411765,False,False,未进入候选范围审阅,False,False,False,Electrical conductor / Conductor / Composite material,未进入候选范围审阅
N0249,Copolymer / Polymer chemistry / Monomer,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,8,11973,0.0006954102920723,6,11985,0.0005312627707396,10,9992,0.0010251903925014,14,7998,0.0017580019398642,17,7996,0.0021222410865874,8,6,1.3089761420776718,3,30,10.0,0.0011048183677017,0.6294340430987742,0.3276773296244784,-0.194065801710987,3,0,3,24,0.0007506211517711,0,0,0.0,32,63,18.666666666666668,1.6779661016949152,0.5223280692179546,0.0010090984284532,0.6891401992749492,0.3222226479020554,0.8467994295150552,0.9999999999869336,25.35,46.05,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | trend | peak | lower95 | qvalue,390,281,False,False,0.6292751313678127,1.3936743674367436,False,False,0.6305657194808386,1.3103746434071344,False,False,0.7305128568806473,1.289726903609767,False,False,0.5636483156993269,1.4186132085191565,False,False,0.5999008215207986,1.222222222222222,False,False,未进入候选范围审阅,False,False,False,Copolymer / Polymer chemistry / Monomer,未进入候选范围审阅
N0250,Smart grid / Distributed computing / Smart meter,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,40,11973,0.0033134255092857,29,11985,0.0024111156518185,23,9992,0.0022944737355985,18,7998,0.0022429679922405,23,7996,0.0028498666019888,40,29,1.3742291900376755,3,70,23.33333333333333,0.0023161857932192,1.4305525571333948,1.1626598616838504,0.1837395216038064,3,4,3,92,0.0026730049655676,10,1,0.8333333333333334,62,134,39.0,1.575,0.3181980617510679,0.0023325062034739,1.420543064087411,0.9652069921915092,0.0344765208232908,0.2454510556554972,64.52000000000001,76.82999999999998,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | current_volume,lower95 | qvalue,160,104,False,False,1.5041641397408705,1.3432246165793051,False,False,1.4328634329307337,1.375697407285855,False,False,1.4812335411015345,1.3323185041417718,False,False,1.677719904563287,1.4582946968693424,False,False,1.3824410936462876,1.4324324324324325,False,False,未进入候选范围审阅,False,False,False,Smart grid / Distributed computing / Smart meter,未进入候选范围审阅
N0251,Decomposition / Radical / Hydrogen peroxide,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,23,11973,0.0019226049251411,15,11985,0.0012668573763792,14,9992,0.0014157391134544,14,7998,0.0017580019398642,10,7996,0.0012733446519524,23,15,1.517617500587206,3,43,14.333333333333334,0.0014801994765659,1.2988823165925938,1.0936307187975185,0.1530146309844089,3,2,3,52,0.0015350671383249,5,0,0.4166666666666667,44,101,32.666666666666664,1.3366336633663367,0.4624030261681139,0.0014392059553349,1.3358789393653006,0.8088091061506051,0.1281315847642815,0.5387337145817461,50.42,74.00999999999999,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | lower95 | qvalue,245,122,False,False,1.55129209407094,1.5521523891519586,False,False,1.3010601664226842,1.5192389129445143,False,False,1.431873486824552,1.6437695830320558,False,False,1.2060780759726728,1.2383212288411365,False,False,1.4381531457852166,2.058823529411765,False,False,未进入候选范围审阅,False,False,False,Decomposition / Radical / Hydrogen peroxide,未进入候选范围审阅
N0252,Consumption (sociology) / Agricultural economics / Power consumption,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,17,11973,0.0014317270719136,18,11985,0.001512055578259,11,9992,0.0011228275727396,7,7998,0.0009093113482056,12,7996,0.0015158864904195,17,18,0.9468746337763764,3,36,12.0,0.0011813981664014,1.2118920721492503,0.9444817147999672,0.1215156679027482,2,1,3,46,0.0013555367409707,4,0,0.3333333333333333,18,65,19.666666666666668,0.9193548387096774,0.3274839655605369,0.0012076095947063,1.1855876917421568,0.6705568727077785,0.2843787900955031,0.8031605566783746,33.64,58.85,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | quarters | peak | lower95 | qvalue,347,210,False,False,0.9884950848390044,0.8104752475247525,False,False,1.2137615006622189,0.9478862682833802,False,False,1.196048372228636,0.8667148710532658,False,False,1.7639392783660364,1.559832622941878,False,False,1.117522200889129,1.0,False,False,未进入候选范围审阅,False,False,False,Consumption (sociology) / Agricultural economics / Power consumption,未进入候选范围审阅
N0253,Thermal decomposition / Electrode / Decomposition,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,3,11973,0.0002863454143827,9,11985,0.0007764609726195,8,9992,0.0008299160320249,2,7998,0.0003031037827352,6,7996,0.0007882609750181,3,9,0.3687827521023781,3,19,6.333333333333333,0.0006364935957932,0.4498794901869453,0.345029380483274,-0.5320628523778352,1,0,3,20,0.000630907473009,0,0,0.0,5,42,13.0,0.4285714285714285,0.3982917847831853,0.0006451612903225,0.4438353922932176,0.1422586099228518,0.9392527756741718,0.9999999999869336,12.810000000000002,11.97,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | baseline | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,472,456,False,False,0.2408820136207733,0.2631413141314132,False,False,0.450570056791696,0.3691767571208955,False,False,0.4844069396637056,0.4602554832489756,False,False,0.094839728707455,0.109124092963012,False,False,0.5999522032867475,0.411764705882353,False,False,未进入候选范围审阅,False,False,False,Thermal decomposition / Electrode / Decomposition,未进入候选范围审阅
N0254,Flexibility (engineering) / Environmental economics / Prosumer,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,66,11973,0.0054405628732717,31,11985,0.0025745811197384,32,9992,0.0031732083577426,24,7998,0.002970417070805,22,7996,0.0027285956827552,66,31,2.113183706491405,3,87,29.0,0.0029060688494287,1.872138326778196,1.7145306137861158,0.269569674285675,4,4,3,129,0.0037294507835842,11,3,0.9166666666666666,116,230,60.66666666666666,1.8972972972972972,0.4442729115503156,0.0028949545078577,1.8793258610815675,1.3662257304202214,3.1052076844238573e-05,0.0015526038422119,81.08999999999999,91.72,False,False,多年背景上持续抬升,2026Q2,False,True,annual_volume,,67,24,False,True,2.217369946164081,2.894554455445544,False,True,1.847041295430669,2.0836302686483195,False,True,1.7008617839406808,2.1078927594175774,False,True,2.1010748893412106,2.1170074034824333,False,True,1.7545015972177622,1.9787234042553192,False,True,范围过宽或样本混杂，暂缓认定,False,False,False,Flexibility (engineering) / Environmental economics / Prosumer,柔性主题包含能源调度和通用H2控制器综合，需核验能源任务子集。
N0255,Geothermal gradient / Geothermal energy / Geothermal power,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,44,11973,0.0036406774114374,30,11985,0.0024928483857785,27,9992,0.0026850224565514,17,7998,0.0021217264791464,16,7996,0.0020009701673538,44,30,1.4604487911126969,3,74,24.666666666666668,0.0024331991071588,1.496251334601464,1.3559206562888149,0.1522403373724512,4,4,3,101,0.0029395160845891,11,2,0.9166666666666666,86,180,51.333333333333336,1.662420382165605,0.3609497633584477,0.002464846980976,1.477039929673786,1.0188762594758654,0.0175775839370599,0.1473837878929762,71.57,80.85,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | current_volume,lower95 | qvalue,115,79,False,False,1.288310545894207,1.3413788939869598,False,False,1.4986634483368912,1.4620091248042957,False,False,1.419153634970639,1.573821941200905,False,False,1.7989448744649998,1.650792129717054,False,False,1.2238587469243225,1.2439024390243902,False,False,未进入候选范围审阅,False,False,False,Geothermal gradient / Geothermal energy / Geothermal power,未进入候选范围审阅
N0256,Charge (physics) / Physics / Chemical physics,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,26,11973,0.0021680438517548,43,11985,0.0035553739272578,15,9992,0.0015133762936926,7,7998,0.0009093113482056,7,7996,0.0009095318942517,26,43,0.6097934833614036,3,65,21.666666666666668,0.0019926871897187,1.08800009501789,0.6097934833614036,0.1797410996561042,1,3,3,84,0.0024122646909017,9,1,0.75,66,173,45.66666666666666,1.4357142857142855,0.4782618403191085,0.0021670802315963,1.0004446628899464,0.6371219503407445,0.4975580350332533,0.9999999999869336,70.25,52.07000000000001,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | current_volume | current_share,multiyear | recent_growth | quarters | peak | lower95 | qvalue,126,247,False,False,0.7870653764316805,0.4441379852270942,False,False,1.089519921877624,0.6104449826284757,False,False,1.028174858575266,0.5235710523731734,False,False,1.0240117520605738,0.7080377194576827,False,False,1.0605320336553394,0.6140350877192983,False,False,未进入候选范围审阅,False,False,False,Charge (physics) / Physics / Chemical physics,未进入候选范围审阅
N0257,Distribution (mathematics) / Mathematics / Mathematical analysis,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,35,11973,0.0029043606315961,48,11985,0.0039640375970576,23,9992,0.0022944737355985,10,7998,0.0012730358874878,15,7996,0.0018796992481203,35,48,0.7326773675789516,3,81,27.0,0.002510515740048,1.156878080971775,0.7326773675789516,0.1178548827882446,0,4,3,106,0.0030542906547507,11,2,0.9166666666666666,48,166,46.0,1.0425531914893618,0.2941206395680557,0.0026964433416046,1.077107976564347,0.7262468197645083,0.3485451079607158,0.8630692808318178,67.78999999999999,49.28,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | current_volume | current_share,multiyear | recent_growth | quarters | peak | lower95 | qvalue,142,265,False,False,1.0705570536727635,0.7434101606881999,False,False,1.1585560154434702,0.7334601551636053,False,False,1.1413327547249852,0.675977154370486,False,False,1.160205602868618,1.027796689535346,False,False,1.0799151619568903,0.6923076923076923,False,False,未进入候选范围审阅,False,False,False,Distribution (mathematics) / Mathematics / Mathematical analysis,未进入候选范围审阅
