doc_id,source,date,topic_1_id,topic_1_cosine,top1_top2_margin,needs_review,similarity_filter_passed,category_id
patent:CN202311789110.6,patent,2026-04-14,322,0.691124,0.0040872693,True,True,N0323
patent:CN202311808201.X,patent,2026-04-07,75,0.7062003,0.019768596,True,True,N0076
patent:CN202311809083A,patent,2025-07-15,341,0.7467984,0.00571388,True,True,N0342
patent:CN202311824109A,patent,2025-06-27,254,0.7042116,0.012438059,True,True,N0255
patent:CN2023129633W,patent,2025-05-08,292,0.7174345,0.0037283301,True,True,N0293
patent:CN202323042417.8,patent,2026-06-05,393,0.68787724,0.008345962,True,True,N0394
patent:CN202323619688U,patent,2025-05-16,60,0.7630929,0.04244882,True,True,N0061
patent:CN202323648958U,patent,2025-02-11,1,0.6757881,0.0048499107,True,False,N0002
patent:CN202380013625.9,patent,2026-02-13,0,0.7282911,0.011203349,True,True,N0001
patent:CN202380025919A,patent,2025-04-01,190,0.779814,0.010151863,True,True,N0191
patent:CN202380042238A,patent,2025-01-28,7,0.78984565,0.014367759,True,True,N0008
patent:CN202380053058A,patent,2025-03-04,224,0.6405235,0.0024690032,True,False,N0225
patent:CN202380056941A,patent,2025-03-14,376,0.7244646,0.009807289,True,True,N0377
patent:CN202380060457A,patent,2025-03-28,322,0.6825423,0.027995348,True,True,N0323
patent:CN202380065020A,patent,2025-04-18,75,0.61732775,0.009506762,True,False,N0076
patent:CN202380069131A,patent,2025-05-13,376,0.7119622,0.0094028115,True,True,N0377
patent:CN202380078219A,patent,2025-06-20,24,0.7525218,0.0011424422,True,False,N0025
patent:CN202380097848A,patent,2025-12-12,459,0.6907511,0.0142967105,True,True,N0460
patent:CN202380101294.4,patent,2026-03-17,1,0.62499887,0.015057683,True,False,N0002
patent:CN202380101610.8,patent,2026-03-27,1,0.70427585,0.0033343434,True,True,N0002
patent:CN202380103018.1,patent,2026-05-05,46,0.7200103,0.007703066,True,True,N0047
patent:CN2024091646W,patent,2025-02-06,433,0.71545386,0.017356038,True,True,N0434
patent:CN202410011374.7,patent,2026-04-14,222,0.6796668,0.0011325479,True,False,N0223
patent:CN202410053084A,patent,2025-07-15,376,0.72116506,0.0015486479,True,False,N0377
patent:CN202410068005.1,patent,2026-05-12,221,0.72436875,0.009868085,True,True,N0222
patent:CN202410074730.X,patent,2026-03-24,105,0.7228918,0.0058652163,True,True,N0106
patent:CN202410119355A,patent,2025-07-29,23,0.6653079,0.012155592,True,False,N0024
patent:CN202410177359.XA,patent,2025-10-10,32,0.7404442,0.005163729,True,True,N0033
patent:CN202410191505.4,patent,2026-04-24,315,0.656932,0.0031353831,True,False,N0316
patent:CN202410191888A,patent,2025-08-26,207,0.71655834,0.012577534,True,True,N0208
patent:CN202410202980A,patent,2025-07-25,153,0.7331367,0.0055656433,True,True,N0154
patent:CN202410235656A,patent,2025-09-02,460,0.712614,0.002977848,True,True,N0461
patent:CN202410236799A,patent,2025-03-14,420,0.7001816,0.0056147575,True,True,N0421
patent:CN202410239421.3,patent,2026-04-10,493,0.70272475,0.0070720315,True,True,N0494
patent:CN202410243867A,patent,2025-09-05,322,0.68882537,0.008178115,True,True,N0323
patent:CN202410279051A,patent,2025-09-16,230,0.6649325,0.00070786476,True,False,N0231
patent:CN202410312025A,patent,2025-09-19,440,0.6775875,0.0026234388,True,False,N0441
patent:CN202410323888.6,patent,2026-02-27,46,0.79254735,0.032801747,True,True,N0047
patent:CN202410336061.9,patent,2026-05-08,389,0.7075274,0.014747381,True,True,N0390
patent:CN202410358296A,patent,2025-09-30,300,0.71239257,0.004374683,True,True,N0301
patent:CN202410427192A,patent,2025-01-14,1,0.71531415,0.015353501,True,True,N0002
patent:CN202410465307A,patent,2025-10-24,319,0.76147914,0.042859793,True,True,N0320
patent:CN202410589633A,patent,2025-11-14,27,0.73982567,0.013879657,True,True,N0028
patent:CN202410629704A,patent,2025-10-24,231,0.61018336,0.00761497,True,False,N0232
patent:CN202410651609A,patent,2025-11-25,393,0.7159294,0.027171016,True,True,N0394
patent:CN202410760655A,patent,2025-12-02,73,0.671212,0.00093609095,True,False,N0074
patent:CN202410797357A,patent,2025-12-23,216,0.77823424,0.021256745,True,True,N0217
patent:CN202410799903A,patent,2025-12-23,296,0.6659436,0.00024592876,True,False,N0297
patent:CN202410808419.3,patent,2026-03-17,341,0.74042374,0.0299353,True,True,N0342
patent:CN202410825200A,patent,2025-09-30,33,0.71604276,0.0046237707,True,True,N0034
patent:CN202410858896A,patent,2025-09-30,440,0.6884854,0.00715667,True,True,N0441
patent:CN202410890895.4,patent,2026-01-06,247,0.7009723,0.0072316527,True,True,N0248
patent:CN202410897036.8,patent,2026-03-31,1,0.6768877,0.000934422,True,False,N0002
patent:CN202410897540.8,patent,2026-01-09,24,0.7512035,0.011345446,True,True,N0025
patent:CN202410926333A,patent,2025-12-30,420,0.6529144,0.0032477975,True,False,N0421
patent:CN202410948881.3,patent,2026-01-16,33,0.67411697,0.014723718,True,False,N0034
patent:CN202410951321.3,patent,2026-01-16,27,0.79100764,0.009547412,True,True,N0028
patent:CN202410966133.8,patent,2026-01-20,33,0.7508573,0.040587902,True,True,N0034
patent:CN202410966717.5,patent,2026-01-23,472,0.75693053,0.00039678812,True,False,N0473
patent:CN202411001298.8,patent,2026-01-27,436,0.76992726,0.028155327,True,True,N0437
patent:CN202411038725.X,patent,2025-09-19,188,0.7395998,0.0015311837,True,False,N0189
patent:CN202411046058.X,patent,2026-02-03,441,0.74679077,0.00016468763,True,False,N0442
patent:CN202411064184.8,patent,2025-04-29,435,0.7462497,0.0066317916,True,True,N0436
patent:CN202411090155A,patent,2025-01-24,190,0.7764055,0.039548337,True,True,N0191
patent:CN202411113220.5,patent,2026-03-03,476,0.66729254,0.014195621,True,False,N0477
patent:CN202411120459.5,patent,2026-02-03,433,0.7839901,0.07917333,True,True,N0434
patent:CN202411140991A,patent,2025-10-21,75,0.6793144,0.012287378,True,True,N0076
patent:CN202411167413A,patent,2025-02-14,242,0.74498045,0.0033022165,True,True,N0243
patent:CN202411169840A,patent,2025-03-11,190,0.761002,0.004068196,True,True,N0191
patent:CN202411169884.3,patent,2026-03-03,479,0.6806171,0.00053983927,True,False,N0480
patent:CN202411188424A,patent,2025-01-07,195,0.71567696,0.0066283345,True,True,N0196
patent:CN202411202970.X,patent,2026-03-10,33,0.6856024,0.0070731044,True,True,N0034
patent:CN202411211553.1,patent,2026-03-20,16,0.643774,0.0043511987,True,False,N0017
patent:CN202411212980.1,patent,2026-02-06,26,0.7576678,0.026703835,True,True,N0027
patent:CN202411215295.4,patent,2026-03-10,440,0.66762483,0.0024104714,True,False,N0441
patent:CN202411227841.6,patent,2025-01-28,31,0.75230265,0.0128268,True,True,N0032
patent:CN202411242115A,patent,2025-01-21,408,0.7402428,0.0027911663,True,True,N0409
patent:CN202411245227.2,patent,2026-03-10,33,0.6843285,0.016435623,True,True,N0034
patent:CN202411248508A,patent,2025-01-03,204,0.74296844,0.018731296,True,True,N0205
patent:CN202411251314.9,patent,2026-03-10,86,0.6767055,0.00089883804,True,False,N0087
patent:CN202411254766A,patent,2025-01-14,73,0.73619694,0.01650101,True,True,N0074
patent:CN202411255741A,patent,2025-05-16,195,0.7077304,0.0027849674,True,True,N0196
patent:CN202411268403A,patent,2025-01-07,224,0.65943944,0.0019257665,True,False,N0225
patent:CN202411276556A,patent,2025-06-06,76,0.77566546,0.02483356,True,True,N0077
patent:CN202411284052A,patent,2025-02-11,289,0.711967,0.0078193545,True,True,N0290
patent:CN202411299442.0,patent,2026-03-20,455,0.700547,0.027715445,True,True,N0456
patent:CN202411302762.7,patent,2026-03-20,75,0.6348421,0.011244476,True,False,N0076
patent:CN202411306824A,patent,2025-01-03,249,0.76107603,0.01011318,True,True,N0250
patent:CN202411310762.1,patent,2025-02-28,154,0.76228553,0.031547844,True,True,N0155
patent:CN202411333946A,patent,2025-01-24,123,0.741611,0.030402482,True,True,N0124
patent:CN202411334746A,patent,2025-01-28,195,0.7370714,0.0069168806,True,True,N0196
patent:CN202411336833.5,patent,2026-03-24,27,0.71746814,0.0052444935,True,True,N0028
patent:CN202411338464A,patent,2025-01-28,330,0.7845004,0.0014343858,True,False,N0331
patent:CN202411338970A,patent,2025-02-11,207,0.729459,0.012227833,True,True,N0208
patent:CN202411343081A,patent,2025-01-10,154,0.71252364,0.0021625757,True,True,N0155
patent:CN202411350943.7,patent,2026-03-27,440,0.68932176,0.0017422438,True,True,N0441
patent:CN202411351298.0,patent,2026-03-27,441,0.76193076,0.010995746,True,True,N0442
patent:CN202411352826A,patent,2025-01-03,448,0.7311332,0.0007760525,True,False,N0449
patent:CN202411358125A,patent,2025-02-14,23,0.72942466,0.0036471486,True,True,N0024
patent:CN202411363773A,patent,2025-01-03,24,0.7547358,0.03296244,True,True,N0025
patent:CN202411373362A,patent,2025-02-07,473,0.7817349,0.04826367,True,True,N0474
patent:CN202411375074A,patent,2025-01-10,95,0.668975,0.013697207,True,False,N0096
patent:CN202411378782.2,patent,2026-03-31,1,0.6493392,0.0053505898,True,False,N0002
patent:CN202411379743A,patent,2025-02-14,130,0.62397265,0.005683422,True,False,N0131
patent:CN202411384407A,patent,2025-02-14,1,0.6789813,0.0024642348,True,True,N0002
patent:CN202411388423.5,patent,2026-03-31,315,0.69784564,0.024173975,True,True,N0316
patent:CN202411393445A,patent,2025-01-10,1,0.70954,0.009109616,True,True,N0002
patent:CN202411397779.5,patent,2026-03-31,420,0.7064152,0.010763705,True,True,N0421
patent:CN202411411692A,patent,2025-01-07,334,0.8092183,0.021601677,True,True,N0335
patent:CN202411412368A,patent,2025-04-01,420,0.7063704,0.008580625,True,True,N0421
patent:CN202411414251A,patent,2025-01-24,411,0.72876525,0.017786264,True,True,N0412
patent:CN202411415142A,patent,2025-01-10,9,0.7123974,0.0016937852,True,True,N0010
patent:CN202411416919A,patent,2025-01-10,154,0.73345244,0.015843868,True,True,N0155
patent:CN202411421813A,patent,2025-02-07,472,0.7142627,0.00010877848,True,False,N0473
patent:CN202411434816A,patent,2025-02-14,1,0.6872114,0.00046789646,True,False,N0002
patent:CN202411444948A,patent,2025-01-21,433,0.71363324,0.033585846,True,True,N0434
patent:CN202411449876A,patent,2025-02-07,52,0.7072659,0.0015459657,True,False,N0053
patent:CN202411450833A,patent,2025-01-07,24,0.7136388,0.014208257,True,True,N0025
patent:CN202411452285A,patent,2025-02-11,73,0.72934186,0.0072360635,True,True,N0074
patent:CN202411454195A,patent,2025-02-14,239,0.7773639,0.0014079809,True,False,N0240
patent:CN202411454558.7,patent,2026-03-13,29,0.711114,0.004465401,True,True,N0030
patent:CN202411458759A,patent,2025-02-28,1,0.70067596,0.00025862455,True,False,N0002
patent:CN202411459051.0,patent,2026-05-01,334,0.7893096,0.038663268,True,True,N0335
patent:CN202411461928A,patent,2025-03-18,46,0.7740856,0.015688479,True,True,N0047
patent:CN202411466342A,patent,2025-02-28,29,0.7152456,0.0015572906,True,False,N0030
patent:CN202411467945.4,patent,2026-04-21,207,0.7033051,0.008937597,True,True,N0208
patent:CN202411477160A,patent,2025-01-21,380,0.73713326,0.02023977,True,True,N0381
patent:CN202411477439A,patent,2025-01-28,355,0.7493586,0.011731446,True,True,N0356
patent:CN202411485631A,patent,2025-02-07,322,0.686864,0.008080006,True,True,N0323
patent:CN202411497619.8A,patent,2025-08-15,249,0.7200853,0.015367687,True,True,N0250
patent:CN202411500518.1,patent,2026-04-24,33,0.6999049,0.021932065,True,True,N0034
patent:CN202411500641A,patent,2025-02-11,433,0.72655976,0.026962936,True,True,N0434
patent:CN202411503668A,patent,2025-03-04,271,0.77131134,0.036088467,True,True,N0272
patent:CN202411504243A,patent,2025-01-24,1,0.7309226,0.0029976368,True,True,N0002
patent:CN202411508665A,patent,2025-03-18,154,0.7431283,0.016801953,True,True,N0155
patent:CN202411509518A,patent,2025-02-07,359,0.7374299,0.008414328,True,True,N0360
patent:CN202411510871A,patent,2025-02-18,393,0.7799525,0.018272221,True,True,N0394
patent:CN202411511012A,patent,2025-01-21,1,0.7152697,0.0038849115,True,True,N0002
patent:CN202411513418.2,patent,2026-04-28,303,0.6938178,0.0011902452,True,False,N0304
patent:CN202411518147A,patent,2025-01-14,154,0.74097115,0.00088214874,True,False,N0155
patent:CN202411530760A,patent,2025-02-28,16,0.72940636,0.007436931,True,True,N0017
patent:CN202411533586.8,patent,2026-01-30,112,0.7585459,0.037064552,True,True,N0113
patent:CN202411534635A,patent,2025-03-28,306,0.6577287,0.00077056885,True,False,N0307
patent:CN202411535357A,patent,2025-01-24,348,0.76228935,0.07231623,True,True,N0349
patent:CN202411538349.0,patent,2026-03-10,21,0.67872775,6.330013e-05,True,False,N0022
patent:CN202411542036A,patent,2025-02-11,9,0.7438741,0.0067614913,True,True,N0010
patent:CN202411542507A,patent,2025-02-18,156,0.70105654,0.001997888,True,True,N0157
patent:CN202411544700.7,patent,2026-05-01,204,0.73553,0.026126742,True,True,N0205
patent:CN202411545081.3,patent,2026-05-01,33,0.7426264,0.013549089,True,True,N0034
patent:CN202411548238.8,patent,2026-05-01,493,0.66361403,0.004351735,True,False,N0494
patent:CN202411549224.8,patent,2026-05-01,411,0.7391623,0.010219693,True,True,N0412
patent:CN202411555515.8,patent,2026-05-01,60,0.76708794,0.033686757,True,True,N0061
patent:CN202411558488A,patent,2025-01-03,156,0.73638934,0.03520024,True,True,N0157
patent:CN202411563780A,patent,2025-03-11,256,0.7700588,0.0036783218,True,True,N0257
patent:CN202411567641A,patent,2025-03-21,154,0.77487797,0.018748581,True,True,N0155
patent:CN202411569219A,patent,2025-02-14,28,0.7690079,0.007535577,True,True,N0029
patent:CN202411569307A,patent,2025-12-30,149,0.71326727,0.005473554,True,True,N0150
patent:CN202411581304.1,patent,2026-05-08,322,0.7119344,0.011778414,True,True,N0323
patent:CN202411582448A,patent,2025-05-16,33,0.6697238,0.0013108253,True,False,N0034
patent:CN202411584489A,patent,2025-02-28,235,0.73269385,0.0063030124,True,True,N0236
patent:CN202411588774A,patent,2025-02-11,440,0.7158007,0.001337111,True,False,N0441
patent:CN202411589390A,patent,2025-02-11,156,0.6767396,0.0076045394,True,False,N0157
patent:CN202411599435.2,patent,2026-03-13,75,0.6886349,0.0013155341,True,False,N0076
patent:CN202411603763A,patent,2025-01-21,329,0.72795135,0.020460367,True,True,N0330
patent:CN202411607854A,patent,2025-02-14,276,0.7206879,0.011587799,True,True,N0277
patent:CN202411609320A,patent,2025-02-18,331,0.6895682,0.0013231635,True,False,N0332
patent:CN202411609702.X,patent,2026-03-20,52,0.72530335,0.01717478,True,True,N0053
patent:CN202411611504A,patent,2025-03-11,362,0.78121746,0.016557932,True,True,N0363
patent:CN202411616938A,patent,2025-02-25,333,0.73783195,0.019665062,True,True,N0334
patent:CN202411617589A,patent,2025-03-07,472,0.6834608,0.0009332895,True,False,N0473
patent:CN202411625376A,patent,2025-02-21,473,0.7832641,0.0127363205,True,True,N0474
patent:CN202411628388A,patent,2025-03-28,459,0.7223802,0.003564179,True,True,N0460
patent:CN202411629891A,patent,2025-02-21,279,0.7120523,0.0041844845,True,True,N0280
patent:CN202411636733A,patent,2025-02-25,171,0.7335861,0.02729392,True,True,N0172
patent:CN202411647246.8,patent,2026-04-10,104,0.69294095,0.001421988,True,False,N0105
patent:CN202411652115.9,patent,2026-05-19,21,0.70606804,0.0064721704,True,True,N0022
patent:CN202411663536A,patent,2025-02-28,424,0.71606207,0.01217854,True,True,N0425
patent:CN202411663544A,patent,2025-02-21,154,0.7861746,0.031193018,True,True,N0155
patent:CN202411666310.7,patent,2026-05-19,441,0.70617807,0.020757377,True,True,N0442
patent:CN202411674070A,patent,2025-04-18,359,0.7386392,0.010507047,True,True,N0360
patent:CN202411674111A,patent,2025-03-18,9,0.75640404,0.008719325,True,True,N0010
patent:CN202411675437A,patent,2025-03-18,43,0.7275389,0.017095149,True,True,N0044
patent:CN202411676498A,patent,2025-08-01,420,0.6776562,0.018229306,True,False,N0421
patent:CN202411678369A,patent,2025-02-11,23,0.67131305,0.012722135,True,False,N0024
patent:CN202411688801A,patent,2025-02-25,348,0.6808038,0.016352296,True,True,N0349
patent:CN202411692232A,patent,2025-02-28,75,0.66014296,0.0031570792,True,False,N0076
patent:CN202411694622A,patent,2025-03-14,472,0.69374454,0.025181472,True,True,N0473
patent:CN202411695367.X,patent,2026-05-26,156,0.7138031,0.002779901,True,True,N0157
patent:CN202411699237A,patent,2025-03-28,264,0.75082266,0.011172771,True,True,N0265
patent:CN202411703783.X,patent,2026-05-26,75,0.6675977,0.011739314,True,False,N0076
patent:CN202411704729.7,patent,2026-05-12,156,0.71961844,0.010939479,True,True,N0157
patent:CN202411705029A,patent,2025-03-28,28,0.7377295,0.010902941,True,True,N0029
patent:CN202411711907A,patent,2025-03-18,146,0.75523806,0.011663556,True,True,N0147
patent:CN202411717038A,patent,2025-11-11,1,0.68693763,0.008422494,True,True,N0002
patent:CN202411717069.6,patent,2026-05-29,33,0.7198673,0.038027048,True,True,N0034
patent:CN202411718221.2,patent,2026-05-29,207,0.7405187,0.0035495162,True,True,N0208
patent:CN202411725945A,patent,2025-02-14,23,0.6482687,0.00769639,True,False,N0024
patent:CN202411727872A,patent,2025-03-21,355,0.7861648,0.014048398,True,True,N0356
patent:CN202411728671.X,patent,2026-05-29,322,0.73512477,0.027587712,True,True,N0323
patent:CN202411729338A,patent,2025-04-15,424,0.7550612,0.0040830374,True,True,N0425
patent:CN202411733235A,patent,2025-03-07,442,0.687067,0.014086187,True,True,N0443
patent:CN202411735203A,patent,2025-03-18,154,0.7086295,0.003196776,True,True,N0155
patent:CN202411739579A,patent,2025-03-11,338,0.6208337,0.0017076135,True,False,N0339
patent:CN202411741964.1,patent,2026-05-29,281,0.7393194,0.0031542182,True,True,N0282
patent:CN202411743355A,patent,2025-02-14,195,0.7044339,0.0008414984,True,False,N0196
patent:CN202411747348A,patent,2025-03-28,253,0.75189775,0.0049836636,True,True,N0254
patent:CN202411754331A,patent,2025-03-18,195,0.6792849,0.022068799,True,True,N0196
patent:CN202411763220A,patent,2025-03-14,28,0.75109977,0.008909583,True,True,N0029
patent:CN202411768663A,patent,2025-04-01,1,0.67610365,0.005899906,True,False,N0002
patent:CN202411770963A,patent,2025-03-07,74,0.7228367,0.0006120801,True,False,N0075
patent:CN202411771294A,patent,2025-04-08,455,0.7776675,0.0034937263,True,True,N0456
patent:CN202411775074.2A,patent,2025-07-01,9,0.73438615,0.0008570552,True,False,N0010
patent:CN202411777488A,patent,2025-03-11,446,0.7182136,0.013681233,True,True,N0447
patent:CN202411778110A,patent,2025-04-15,420,0.7031106,0.016450584,True,True,N0421
patent:CN202411779010A,patent,2025-03-11,33,0.6944036,0.0016593337,True,False,N0034
patent:CN202411779817A,patent,2025-04-04,222,0.77007,0.02390194,True,True,N0223
patent:CN202411780412.1,patent,2026-01-20,230,0.70763814,0.012513876,True,True,N0231
patent:CN202411781771A,patent,2025-03-28,195,0.7328727,0.0042710304,True,True,N0196
patent:CN202411783761A,patent,2025-03-28,108,0.7207891,0.004639983,True,True,N0109
patent:CN202411783785A,patent,2025-04-04,424,0.71308386,0.0010945797,True,False,N0425
patent:CN202411786468A,patent,2025-01-07,154,0.73341775,0.015206873,True,True,N0155
