category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,core_numeric_candidate,emerging_numeric_candidate,core_failed_gates,emerging_failed_gates,core_rank,emerging_rank,abstract_available_core_candidate,abstract_available_emerging_candidate,abstract_available_multiyear_ratio,abstract_available_yoy_ratio,title_year_dedup_core_candidate,title_year_dedup_emerging_candidate,title_year_dedup_multiyear_ratio,title_year_dedup_yoy_ratio,exclude_jan1_core_candidate,exclude_jan1_emerging_candidate,exclude_jan1_multiyear_ratio,exclude_jan1_yoy_ratio,core_robust_candidate,emerging_robust_candidate,scope_review_status
N0222,Carbonization / Hydrothermal carbonization / Specific surface area,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,27,11974,0.00224967277486911,37,11985,0.003064977523498161,28,9992,0.0027826596367896894,37,7998,0.004546556741028128,35,7996,0.0043051176327916565,27,37,0.733993237347295,3,102,34.0,0.003464731300438659,0.6493065637108095,0.4948080279232112,-0.10631120099294256,1,4,3,92,0.0026991033117189866,11,1,0.9166666666666666,64,181,74.66666666666667,0.8590308370044052,0.526569978507231,0.003391232423490488,0.6633791182479888,0.4354703625326786,0.9724298122516869,0.999999583780761,78.25999999999999,30.130000000000003,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | current_volume | current_share,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,74,367,False,False,0.9204714589480072,1.0142055280033253,False,False,0.6503966778521063,0.7347772581836082,False,False,0.661052430947618,0.9145336225596529,False,False,待主题与代表文献审阅
N0223,Generator (circuit theory) / Permanent magnet synchronous generator / Induction generator,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,11,11974,0.0009407722513089005,11,11985,0.0009399264405394361,19,9992,0.001903925014645577,15,7998,0.001879243452958293,8,7996,0.0010308028134853261,11,11,1.0008998691099475,3,45,15.0,0.001574364969381102,0.5975566463973897,0.4941225332259364,-0.3524858747921513,3,0,3,41,0.0012615412354979713,3,0,0.25,17,71,29.666666666666668,0.5869565217391304,0.2580962258830493,0.0015053763440860215,0.6249415669409125,0.3272602010136359,0.9300166028483823,0.999999583780761,22.470000000000002,31.91,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | trend | peak | lower95 | qvalue,418,357,False,False,0.6562814968640384,1.191727872933606,False,False,0.5985961665800079,1.001968988432193,False,False,0.6241868866266241,0.9004998585306045,False,False,待主题与代表文献审阅
N0224,Nitride / Carbon nitride / Boron nitride,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,16,11974,0.0013498036649214659,19,11985,0.0015937883122190436,15,9992,0.0015133762936926382,8,7998,0.001030552861299709,20,7996,0.0024860538442881396,16,19,0.8469152738622634,3,42,14.0,0.0013792391557371304,0.9786581676620594,0.5429502937045078,-0.05719198120123625,1,1,3,50,0.001485656090277716,6,0,0.5,33,104,37.666666666666664,0.8793103448275863,0.5468407453819235,0.0014061207609594706,0.9599486064059131,0.5436794835256837,0.5642116813695393,0.999999583780761,48.72,43.410000000000004,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,261,294,False,False,0.7114719906840135,0.5788392525677515,False,False,0.9801953896492276,0.8478199132887786,False,False,1.0062667605970301,0.8263274120107091,False,False,待主题与代表文献审阅
N0225,Aeronautics / Aerospace engineering / Propulsion,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,4,11974,0.0003681282722513089,22,11985,0.0018389865140988966,16,9992,0.001611013473930873,5,7998,0.0006668283220174588,5,7996,0.0006669900557846228,4,22,0.20017997382198954,3,43,14.333333333333334,0.0013722761033490762,0.2682610819738696,0.20017997382198954,-0.7380936517570333,0,0,3,42,0.0012727094200936928,5,0,0.4166666666666667,4,61,21.0,0.22727272727272727,0.3761419950762821,0.0014392059553349876,0.2557856788228922,0.0969089877598512,0.9988280372151522,0.999999583780761,26.910000000000007,2.82,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,392,490,False,False,0.2502704556496389,0.2046401397966798,False,False,0.26866519036933506,0.20039379768643859,False,False,0.2777542808317462,0.19725234996384672,False,False,待主题与代表文献审阅
N0226,Phonon / Scattering / Condensed matter physics,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,25,11974,0.002086060209424084,23,11985,0.0019207192480588475,27,9992,0.0026850224565514546,23,7998,0.00284917555771096,23,7996,0.0028498666019888433,25,23,1.086082836693773,3,73,24.333333333333332,0.002484972420773754,0.8394701655379098,0.7319852122089785,-0.1262059359459755,3,2,3,75,0.002230600638011462,7,0,0.5833333333333334,73,192,64.33333333333333,1.1326530612244898,0.4946430951508545,0.0024317617866004963,0.8578390453039855,0.5467286860147266,0.7472365604409521,0.999999583780761,66.15,48.33,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,multiyear | recent_growth | trend | peak | lower95 | qvalue,154,263,False,False,0.7941308919017118,1.081669310353879,False,False,0.8408917793583265,1.0872429448945071,False,False,0.8914752934477119,1.3061304254362822,False,False,待主题与代表文献审阅
N0227,Electromagnetic coil / Electrical engineering / Wireless power transfer,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,15,11974,0.001267997382198953,8,11985,0.0006947282386595831,18,9992,0.0018062878344073422,6,7998,0.0007880698351115422,22,7996,0.0027285956827552754,15,8,1.8251703495534342,3,32,10.666666666666666,0.0010963619693928224,1.1565499512001352,0.46470695171611404,-0.17691751377144183,4,1,3,41,0.0012563378184219593,4,0,0.3333333333333333,18,57,20.333333333333332,0.890625,0.34472116380016243,0.001075268817204301,1.1792375654450262,0.6439391105623536,0.3043395104361927,0.832990625564373,26.529999999999998,63.819999999999986,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | trend | peak | lower95 | qvalue,393,181,False,False,1.160494483370036,1.5322215509146362,False,False,1.158510290581844,1.8271199200822341,False,False,1.069671974821381,1.8966572111908337,False,False,待主题与代表文献审阅
N0228,Halide / Refrigeration / Refrigerant,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,52,11974,0.004294829842931937,48,11985,0.003964037597057621,34,9992,0.003368482718219098,30,7998,0.0036978661493695443,39,7996,0.004790201309725928,52,48,1.0834483119231393,3,112,37.333333333333336,0.0036767954882154213,1.168090489856559,0.8965865034130822,0.12147476308822913,3,4,3,134,0.003875783386069552,12,3,1.0,134,278,89.66666666666667,1.488970588235294,0.512487215879861,0.0037220843672456576,1.153877617801047,0.8315444215099426,0.184407586426526,0.6691171801599372,87.66000000000001,67.28,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume,multiyear | recent_growth | peak | lower95 | qvalue,33,155,False,False,1.0613085695803395,1.1131524087841378,False,False,1.1476847548422244,1.0639464516341843,False,False,1.3049587580797792,1.176384496772339,False,False,待主题与代表文献审阅
N0229,Citation / Library science / World Wide Web,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,3,11974,0.0002863219895287958,2,11985,0.0002043318348998774,14,9992,0.0014157391134544035,14,7998,0.0017580019398642096,3,7996,0.00042444821731748726,3,2,1.4012598167539265,3,30,10.0,0.00112602429607283,0.25427691971424105,0.1628678461816212,-0.7991450001574836,3,0,3,19,0.0006354643126276922,0,0,0.0,6,25,13.333333333333334,0.4883720930232558,0.2868967428655479,0.0010090984284532672,0.2837403978199296,0.09387047734620921,0.9933453938807985,0.999999583780761,5.640000000000001,27.93,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | trend | peak | lower95 | qvalue,489,378,False,False,0.35396993639486257,1.3506249226580869,False,False,0.2547519003260964,1.4027565838050702,False,False,0.29352666001619243,1.380766449746927,False,False,待主题与代表文献审阅
N0230,Catalysis / Bifunctional / Organic chemistry,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,30,11974,0.0024950916230366492,44,11985,0.0036371066612178177,29,9992,0.002880296817027924,19,7998,0.0023642095053346265,5,7996,0.0006669900557846228,30,44,0.6860100226483911,3,92,30.666666666666668,0.0029605376611934555,0.8427832740458451,0.6860100226483911,-0.07178394955810674,1,3,3,103,0.003004165033760797,10,2,0.8333333333333334,101,259,77.33333333333333,1.3021276595744682,0.5757937492704112,0.0030603804797353184,0.8152880465544078,0.5414725000337131,0.833588204133154,0.999999583780761,84.49000000000001,38.92,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | current_volume | current_share,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,43,320,False,False,0.9395551787088717,0.8361011425978633,False,False,0.8440954400276505,0.686742789824312,False,False,0.9889786297410156,0.7300898667493029,False,False,待主题与代表文献审阅
N0231,Syngas / Wood gas generator / Waste management,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,39,11974,0.003231348167539267,19,11985,0.0015937883122190436,30,9992,0.002977933997266159,21,7998,0.0026066925315227935,36,7996,0.004426388552025224,39,19,2.0274638374278426,3,70,23.333333333333332,0.002392804947002665,1.3504436170557899,0.7300190956035287,0.04083483445495206,3,4,3,88,0.0026010234923414897,9,2,0.75,92,210,57.0,1.603448275862069,0.5366447908557128,0.0023325062034739454,1.385354586721622,0.9383893088067158,0.046981396031029084,0.3090881317830861,78.09,76.69,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | current_volume,peak | lower95 | qvalue,79,101,False,False,1.5031564796270476,2.045232025739389,False,False,1.3527596838787597,2.029629489388288,False,False,1.3616010104636596,2.3224873463485176,False,False,待主题与代表文献审阅
N0232,Ferromagnetism / Condensed matter physics / Spintronics,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,13,11974,0.0011043848167539268,21,11985,0.0017572537801389457,25,9992,0.002489748096074985,24,7998,0.0029704170708050436,22,7996,0.0027285956827552754,13,21,0.6284720108364787,3,70,23.333333333333332,0.0024058063156729916,0.4590497620524328,0.37179452933005663,-0.4064465430519011,1,1,3,59,0.0017837955643226194,5,0,0.4166666666666667,40,155,58.0,0.6949152542372882,0.4363602627883358,0.0023325062034739454,0.4734756182466303,0.2644936393387343,0.9953538975822952,0.999999583780761,49.71,17.59,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,255,427,False,False,0.41880755295551564,0.469997683708858,False,False,0.4598349192380213,0.6291433183178886,False,False,0.5026742975287092,0.6494894450029098,False,False,待主题与代表文献审阅
N0233,"PEDOT:PSS / Conductive polymer / Poly(3,4-ethylenedioxythiophene)",待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,2,11974,0.00020451570680628272,11,11985,0.0009399264405394361,21,9992,0.0020991993751220466,17,7998,0.00212172647914646,16,7996,0.0020009701673538685,2,11,0.21758692806737992,3,49,16.333333333333332,0.0017202840982693142,0.1188848440859478,0.09639117427075541,-1.1643332613216337,0,0,3,34,0.0010812138408225886,3,0,0.25,4,87,38.333333333333336,0.1271186440677966,0.5397653995359998,0.0016377171215880893,0.12487853006504838,0.035051235963849396,0.9999510790540767,0.999999583780761,32.04,1.08,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,360,495,False,False,0.189645949824244,0.32157736253763974,False,False,0.11909347196485671,0.2178193453113463,False,False,0.12557655322911168,0.21440472822157253,False,False,待主题与代表文献审阅
N0234,Electrical resistivity and conductivity / Seebeck coefficient / Atmospheric temperature range,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,8,11974,0.0006953534031413612,10,11985,0.0008581937065794851,3,9992,0.00034173013083382153,6,7998,0.0007880698351115422,10,7996,0.0012733446519524619,8,10,0.8102522749937672,3,19,6.333333333333333,0.0006626645575082829,1.0493294009204193,0.5460842059336823,0.35519943780854835,3,0,3,21,0.0006317590801848893,1,0,0.08333333333333333,16,42,13.0,1.2142857142857142,0.3704591984656777,0.0006451612903225806,1.0777977748691099,0.4815912875775788,0.45029117219323817,0.999999583780761,12.610000000000001,61.65999999999999,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | baseline | multiyear | recent_growth | peak | lower95 | qvalue,474,198,False,False,0.9353260752388503,0.6600798494193658,False,False,1.0509770989902651,0.8111177525403467,False,False,1.1132810070553358,0.7984023689012842,False,False,待主题与代表文献审阅
N0235,Titanium dioxide / Titanium / Titanium oxide,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,7,11974,0.0006135471204188482,10,11985,0.0008581937065794851,13,9992,0.0013181019332161687,20,7998,0.00248545101842871,9,7996,0.001152073732718894,7,10,0.7149284779356769,3,43,14.333333333333334,0.0015539155527414545,0.39483942311820863,0.24685544630315412,-0.38234549214296276,1,0,3,30,0.0009299475867381673,2,0,0.16666666666666666,10,72,39.333333333333336,0.2727272727272727,0.5274278556764522,0.0014392059553349876,0.42630946470482034,0.19641493050632014,0.9886526459259231,0.999999583780761,27.889999999999997,16.400000000000002,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,385,433,False,False,0.3820217328521046,0.5788392525677515,False,False,0.3955426374993023,0.7156921345944236,False,False,0.3596336443051489,0.6105429879833351,False,False,待主题与代表文献审阅
N0236,Software / Operating system / Embedded system,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,15,11974,0.001267997382198953,12,11985,0.001021659174499387,11,9992,0.0011228275727396993,3,7998,0.00042434529582929196,9,7996,0.001152073732718894,15,12,1.2411158376963352,3,26,8.666666666666666,0.0008562773476894595,1.4808255591724577,1.1006217277486912,0.06079433458609529,2,1,3,38,0.0011374947098126797,2,0,0.16666666666666666,19,48,10.666666666666666,1.7142857142857144,0.15819538868307903,0.0008767576509511993,1.4462347500740889,0.7727628540469959,0.1270110246142992,0.5336597672869714,17.5,72.31,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | quarters | lower95 | qvalue,459,124,False,False,1.897210219644171,1.3709350718709905,False,False,1.4422285390239873,1.1622840265813439,False,False,1.6005542248358438,1.361980511655132,False,False,待主题与代表文献审阅
N0237,Yield (engineering) / Catalysis / Quantum yield,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,24,11974,0.0020042539267015706,7,11985,0.0006129955046996322,19,9992,0.001903925014645577,13,7998,0.001636760426770126,10,7996,0.0012733446519524619,24,7,3.2696062390924956,3,39,13.0,0.0013845603153717783,1.4475742981001112,1.0526958316552557,0.02567716629858685,4,2,3,50,0.0015070581486822598,4,0,0.3333333333333333,47,100,27.0,1.7142857142857142,0.40439546919030317,0.0013068651778329198,1.5336348084697462,0.9264466938385851,0.046493327353018976,0.3090881317830861,40.18,83.49,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | lower95 | qvalue,314,66,False,False,1.2824898711220964,3.9967472201106653,False,False,1.4501453673429374,3.2730986955451633,False,False,1.5434219731411545,3.4139829801435004,False,False,待主题与代表文献审阅
N0238,Range (aeronautics) / Driving range / Atmospheric temperature range,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,26,11974,0.002167866492146597,12,11985,0.001021659174499387,11,9992,0.0011228275727396993,15,7998,0.001879243452958293,21,7996,0.0026073247635217075,26,12,2.121907722513089,3,38,12.666666666666666,0.001341243400065793,1.6163110230702757,0.831452422987946,0.3289466891195829,4,4,3,49,0.0014374510797952277,5,0,0.4166666666666667,46,94,24.333333333333332,1.855263157894737,0.39832620875489394,0.0012737799834574028,1.7019159668865167,1.0377290070968639,0.016112481917456102,0.14647710834051,39.86,91.27000000000001,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,peak | lower95 | qvalue,317,24,False,False,1.6987342773535694,2.0997110142163535,False,False,1.619083556052516,2.124174255476249,False,False,1.4750466375868185,2.1134180353269287,False,False,待主题与代表文献审阅
N0239,Manganese / Inorganic chemistry / Birnessite,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,12,11974,0.0010225785340314136,16,11985,0.001348590110339191,11,9992,0.0011228275727396993,10,7998,0.0012730358874878758,12,7996,0.0015158864904195974,12,16,0.7582574765984451,3,37,12.333333333333334,0.001248151190188922,0.8192745735207244,0.6745746073298429,-0.04676135522237779,2,1,3,39,0.0011646654057034347,2,0,0.16666666666666666,33,84,22.333333333333332,1.4571428571428573,0.4975575515800125,0.0012406947890818859,0.8241982984293194,0.43453558276530346,0.7352538724313757,0.999999583780761,31.6,43.919999999999995,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,361,293,False,False,0.5679339888169304,0.505335855416291,False,False,0.8389146217951984,0.8080395068001556,False,False,0.9694891755900783,0.850225646395891,False,False,待主题与代表文献审阅
N0240,Manganese / Manganese oxide / Oxidizing agent,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,12,11974,0.0010225785340314136,13,11985,0.001103391908459338,5,9992,0.000537004491310291,8,7998,0.001030552861299709,6,7996,0.0007882609750181907,12,13,0.9267591380647664,3,26,8.666666666666666,0.0008903164203564459,1.1485563004914763,0.9267591380647664,0.3220381163430117,2,1,3,30,0.0008876583112670142,1,0,0.08333333333333333,19,69,24.333333333333332,0.7894736842105263,0.5341678386465836,0.0008767576509511993,1.1663183468339424,0.5953082031902156,0.33928501102719677,0.8950606837726388,27.900000000000002,61.070000000000014,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | quarters | peak | lower95 | qvalue,384,200,False,False,3.1506312635228317,18.329909664645466,False,False,1.1503725666113884,0.9277490633631416,False,False,0.9105566630269315,0.6940360461690902,False,False,待主题与代表文献审阅
N0241,Organic Rankine cycle / Degree Rankine / Working fluid,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,18,11974,0.0015134162303664922,15,11985,0.00126685737637924,13,9992,0.0013181019332161687,21,7998,0.0026066925315227935,25,7996,0.0030924084404559786,18,15,1.1946224244215504,3,49,16.333333333333332,0.0017305506137060675,0.8745287299776975,0.4893972641412586,0.06908836362804438,3,2,3,46,0.0013661251799873004,4,0,0.3333333333333333,33,88,29.666666666666668,1.108695652173913,0.4018591936476583,0.0016377171215880893,0.9241011224813581,0.5417053059440005,0.6196116285653632,0.999999583780761,35.28,56.93,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | peak | lower95 | qvalue,342,221,False,False,0.6613075768251558,0.9647320876129193,False,False,0.9189504493913473,1.1958984700642303,False,False,0.7086311053057153,1.0593181757317693,False,False,待主题与代表文献审阅
N0242,Pulse-width modulation / Modulation (music) / Electronic engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,12,11974,0.0010225785340314136,8,11985,0.0006947282386595831,10,9992,0.0010251903925014645,10,7998,0.0012730358874878758,16,7996,0.0020009701673538685,12,8,1.4719115722205114,3,28,9.333333333333334,0.0009976515062163078,1.0249857065917176,0.5110413691892749,-0.0012754661195142347,3,1,3,30,0.0009141657217308204,1,0,0.08333333333333333,21,44,12.666666666666666,1.6097560975609757,0.33760104929279755,0.0009429280397022332,1.0844714453017361,0.5577585782938285,0.4191885531268119,0.9840106880911078,15.040000000000001,64.75999999999999,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | trend | peak | lower95 | qvalue,467,176,False,False,0.5367601647287673,0.8361011425978634,False,False,1.0267504846504636,1.4734838065179308,False,False,1.0923716997300905,1.5122680163894915,False,False,待主题与代表文献审阅
N0243,Bifunctional / Oxygen evolution / Bifunctional catalyst,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,67,11974,0.005521924083769634,47,11985,0.0038823048630976706,55,9992,0.005418863503222027,56,7998,0.0068501454898157125,39,7996,0.004790201309725928,67,47,1.422331392945715,3,158,52.666666666666664,0.00538377128537847,1.025660970919468,0.8061031830607424,0.00942012887114485,3,4,3,169,0.004941030816696443,12,3,1.0,165,346,121.0,1.360655737704918,0.6224622326928972,0.005244003308519438,1.0529978260690043,0.7919738542157148,0.34060161642985853,0.8950606837726388,96.77,63.17999999999999,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume,multiyear | peak | lower95 | qvalue,3,189,False,False,1.1260298197877534,1.3752563802141613,False,False,1.0274204806641507,1.4238506677720637,False,False,1.0588540162547262,1.5605407433848633,False,False,待主题与代表文献审阅
N0244,Ionic conductivity / Ionic bonding / Fast ion conductor,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,69,11974,0.00568553664921466,34,11985,0.002819779321618308,42,9992,0.004149580160124976,34,7998,0.004182832201745878,56,7996,0.00685180693669658,69,34,2.0163055334243873,3,110,36.666666666666664,0.0037173972278297207,1.5294401703026965,0.8297864638836122,0.1574591786282844,4,4,3,145,0.004218298710319315,11,3,0.9166666666666666,164,291,77.33333333333333,2.1063829787234045,0.5413534604193516,0.0036559139784946237,1.5551614952263628,1.1520143493738437,0.001490179835340327,0.024035158634521405,89.7,87.3,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume,peak,25,49,False,False,1.6578277389893838,1.867885531335652,False,False,1.532033098421767,2.018459266551809,False,False,1.472109268509551,2.122970207238011,False,False,待主题与代表文献审阅
N0245,Distributed generation / Distributed computing / Stand-alone power system,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,12,11974,0.0010225785340314136,10,11985,0.0008581937065794851,17,9992,0.0017086506541691077,15,7998,0.001879243452958293,9,7996,0.001152073732718894,12,10,1.1915474632261283,3,42,14.0,0.0014820292712356287,0.6899853827980387,0.5441437257220064,-0.25668827800250993,3,1,3,39,0.001196474298260002,2,0,0.16666666666666666,12,63,28.333333333333332,0.4431818181818182,0.4273846890677149,0.0014061207609594706,0.7272337927317524,0.3870673360553497,0.8483356000096576,0.999999583780761,27.13,39.129999999999995,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | trend | peak | lower95 | qvalue,390,319,False,False,0.4668634432891032,0.8361011425978634,False,False,0.6911925577677686,1.1928202243240391,False,False,0.564737251373089,0.8923320593602588,False,False,待主题与代表文献审阅
N0246,Kinetics / Reaction rate constant / Kinetic energy,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,43,11974,0.0035585732984293192,38,11985,0.003146710257458112,30,9992,0.002977933997266159,17,7998,0.00212172647914646,19,7996,0.0023647829250545717,43,38,1.1308868650982524,3,85,28.333333333333332,0.002748790244623577,1.29459616112565,1.1308868650982524,0.08906496754873316,3,4,3,111,0.00322773918438453,10,3,0.8333333333333334,112,242,66.33333333333333,1.6782178217821784,0.539356728138452,0.0028287841191066997,1.2579868765500137,0.8732679814002564,0.1025941479749129,0.46213580168879687,84.06,70.71,False,False,平稳或增长证据不足,2026Q2,False,False,annual_volume | current_volume,recent_growth | lower95 | qvalue,45,137,False,False,1.7315876969838861,1.4324809785767587,False,False,1.296635430272599,1.1320948310857246,False,False,1.2656073319851613,1.0745836975642395,False,False,待主题与代表文献审阅
N0247,Topology (electrical circuits) / Network topology / Voltage,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,25,11974,0.002086060209424084,17,11985,0.0014303228442991418,21,9992,0.0020991993751220466,14,7998,0.0017580019398642096,11,7996,0.0013946155711860296,25,17,1.4584540949887808,3,52,17.333333333333332,0.0017625080530951328,1.1835748527564243,0.993740868135882,-0.003139401176521339,4,3,3,63,0.0018718608096150908,7,0,0.5833333333333334,45,95,26.0,1.7037037037037037,0.4368635839327003,0.0017369727047146402,1.2009746634255796,0.7482880383713983,0.22273223010398485,0.7340750827676973,51.800000000000004,71.6,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,multiyear | trend | peak | lower95 | qvalue,242,131,False,False,1.1906684115544384,1.5364251765687231,False,False,1.1855548456533538,1.460011954572624,False,False,1.1396954838106073,1.5304061635126038,False,False,待主题与代表文献审阅
N0248,Electrical conductor / Conductor / Composite material,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,33,11974,0.0027405104712041883,18,11985,0.0015120555782590927,19,9992,0.001903925014645577,14,7998,0.0017580019398642096,17,7996,0.0021222410865874364,33,18,1.8124403035234187,3,51,17.0,0.001724660844256293,1.5890141417259052,1.2913285340314136,0.1821133269387567,4,4,3,70,0.002052163688036286,8,1,0.6666666666666666,80,165,39.0,2.025,0.4682769437107196,0.0017038875103391232,1.608386970721293,1.0409996479602535,0.014553157579167902,0.1372939394261123,64.32000000000001,87.75999999999999,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,lower95 | qvalue,168,46,False,False,1.6313640343507194,1.8937333571661008,False,False,1.5916499191138442,1.8143762763501874,False,False,1.654023100117706,1.940708604483008,False,False,待主题与代表文献审阅
N0249,Copolymer / Polymer chemistry / Monomer,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,12,11974,0.0010225785340314136,10,11985,0.0008581937065794851,17,9992,0.0017086506541691077,17,7998,0.00212172647914646,21,7996,0.0026073247635217075,12,10,1.1915474632261283,3,44,14.666666666666666,0.0015628569466316841,0.6543007894838394,0.39219453914525754,-0.25668827800250993,2,0,3,39,0.001196474298260002,3,0,0.25,40,106,34.333333333333336,1.160377358490566,0.5723000874855106,0.0014722911497105045,0.6945491278898759,0.37086670492237506,0.8809657442246945,0.999999583780761,40.910000000000004,39.62,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | quarters | trend | peak | lower95 | qvalue,309,316,False,False,0.5957733396341807,1.1131524087841376,False,False,0.6554546914094513,1.1928202243240391,False,False,0.6215239215879848,0.9862617498192335,False,False,待主题与代表文献审阅
N0250,Smart grid / Distributed computing / Smart meter,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,47,11974,0.003885798429319372,32,11985,0.0026563138536984062,23,9992,0.002294473735598516,23,7998,0.00284917555771096,26,7996,0.0032136793596895465,47,32,1.4628536548530005,3,78,26.0,0.002599987715669294,1.494544918770542,1.209143164081794,0.26341248525333816,3,4,3,102,0.002945528672872098,12,2,1.0,73,152,44.666666666666664,1.6204379562043796,0.30526288450952094,0.002597187758478081,1.4961561468302933,1.0435235611462967,0.012377988664675585,0.12264825880921058,69.65,81.65,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | current_volume,lower95 | qvalue,127,75,False,False,1.5966861731647037,1.4386355692473356,False,False,1.4969801465808767,1.4644162138624357,False,False,1.4959791416242119,1.4066356103979234,False,False,待主题与代表文献审阅
