category_id,name,block,start_quarter,end_quarter,papers,background,share
C0136,电力市场机制与产消者经济,2,2023Q3,2024Q2,729,294889,0.00247067031537878
C0137,电解与其他路线制氢技术,2,2023Q3,2024Q2,895,294889,0.0030328790506123334
C0138,光伏出力预测与系统参数建模,2,2023Q3,2024Q2,952,294889,0.0032259266283732524
C0139,变压器油纸绝缘诊断,2,2023Q3,2024Q2,257,294889,0.0008721008995339764
C0140,厌氧微生物产甲烷机制,2,2023Q3,2024Q2,570,294889,0.0019321691774141108
C0141,半导体载流子与电荷输运,2,2023Q3,2024Q2,841,294889,0.0028499918716809363
C0142,电机转子定子与装配结构,2,2023Q3,2024Q2,6,294889,2.2014197463964454e-05
C0143,微电网变流器协调与功率分配,2,2023Q3,2024Q2,935,294889,0.0031683510350059606
C0144,能源作物种植与生物质采收,2,2023Q3,2024Q2,401,294889,0.001359800043351035
C0145,陆面气象与蒸散估计,2,2023Q3,2024Q2,577,294889,0.0019558767746829958
C0146,铁基催化剂与氧电催化,2,2023Q3,2024Q2,1285,294889,0.004353730898450201
C0147,节能减排财政资金安排,2,2023Q3,2024Q2,0,294889,1.6933998049203425e-06
C0148,电极与电机铁芯制造装置,2,2023Q3,2024Q2,9,294889,3.2174596293486505e-05
C0149,临床疾病与健康研究,2,2023Q3,2024Q2,415,294889,0.0014072152378888046
C0150,储能技术与能量转换综述,2,2023Q3,2024Q2,346,294889,0.0011735260648097973
C0151,多孔碳吸附二氧化碳,2,2023Q3,2024Q2,1092,294889,0.003700078573750948
C0152,镁基及多组元合金性质,2,2023Q3,2024Q2,677,294889,0.002294556735667064
C0153,硅基材料与碳化硅陶瓷,2,2023Q3,2024Q2,359,294889,0.0012175544597377262
C0154,无线电能传输电路与系统,2,2023Q3,2024Q2,722,294889,0.002446962718109895
C0155,电解水析氧催化,2,2023Q3,2024Q2,2431,294889,0.008235003251327625
C0156,电力交易竞价与市场优化,2,2023Q3,2024Q2,783,294889,0.0026535574943101765
C0157,水工引水排水与杂项装置,2,2023Q3,2024Q2,25,294889,8.636339005093747e-05
C0158,有机光伏材料、器件与载流子输运,2,2023Q3,2024Q2,1339,294889,0.004536618077381598
C0159,太阳辐照预测与光伏环境建模,2,2023Q3,2024Q2,637,294889,0.0021590847512734366
C0160,通用互联网协议与通信网络,2,2023Q3,2024Q2,118,294889,0.00040133575376612114
C0161,车辆操稳道路与轮胎交互,2,2023Q3,2024Q2,482,294889,0.0016341308117481304
C0162,电气传感与多设备测量,2,2023Q3,2024Q2,176,294889,0.0005977701311368809
C0163,分布式电源接入与配电网运行,2,2023Q3,2024Q2,146,294889,0.0004961661428416603
C0164,输电线路雷电接地与电磁影响,2,2023Q3,2024Q2,318,294889,0.0010786956757342582
C0165,天然气供能与燃气动力系统,2,2023Q3,2024Q2,302,294889,0.0010245068819768072
C0166,多类太阳能电池结构与性能,2,2023Q3,2024Q2,700,294889,0.0023724531266933998
C0167,晶硅异质结与硅基光伏制造,2,2023Q3,2024Q2,454,294889,0.0015393004226725913
C0168,粒子束辐照与半导体材料缺陷,2,2023Q3,2024Q2,229,294889,0.0007772705104584372
C0169,电池荷电状态健康状态与建模,2,2023Q3,2024Q2,849,294889,0.002877086268559662
C0170,能源转型与能源安全研究,2,2023Q3,2024Q2,1338,294889,0.0045332312777717565
C0171,最优潮流与电网优化运行,2,2023Q3,2024Q2,563,294889,0.0019084615801452259
C0172,燃烧稳定与低污染排放,2,2023Q3,2024Q2,627,294889,0.00212521675517503
C0173,电池正极改性与再生工艺,2,2023Q3,2024Q2,33,294889,0.00011345778692966295
C0174,电力负荷预测与短路等系统计算混合,2,2023Q3,2024Q2,251,294889,0.0008517801018749322
C0175,空化流动与水动力,2,2023Q3,2024Q2,600,294889,0.0020337731657093312
C0176,光伏最大功率点跟踪,2,2023Q3,2024Q2,1115,294889,0.003777974964777284
C0177,纳米结构输运与器件基础,2,2023Q3,2024Q2,538,294889,0.0018237915898992089
C0178,离子液体与电解质基础,2,2023Q3,2024Q2,707,294889,0.0023961607239622847
C0179,超导与量子材料基础,2,2023Q3,2024Q2,313,294889,0.0010617616776850548
C0180,电池组结构均衡与供能电路,2,2023Q3,2024Q2,27,294889,9.313698927061883e-05
C0181,聚变装置与粒子束工程,2,2023Q3,2024Q2,286,294889,0.0009703180882193563
C0182,导航定位与遥感观测,2,2023Q3,2024Q2,219,294889,0.0007434025143600304
C0183,通用控制器与电力控制算法,2,2023Q3,2024Q2,1007,294889,0.0034122006069144902
C0184,卤化物钙钛矿结构、光电物性与发光,2,2023Q3,2024Q2,3572,294889,0.012099341606155847
C0185,风电场运行与功率优化,2,2023Q3,2024Q2,699,294889,0.002369066327083559
C0186,煤热解气化与煤质特性,2,2023Q3,2024Q2,580,294889,0.0019660371735125176
C0187,通用反应分离与气液处理装置,2,2023Q3,2024Q2,18,294889,6.265579278205267e-05
C0188,欧洲能源转型与能源政策研究,2,2023Q3,2024Q2,868,294889,0.002941435461146635
C0189,风力机叶片与气动设计,2,2023Q3,2024Q2,1125,294889,0.003811842960875691
C0190,充电负荷预测与园区用电调配,2,2023Q3,2024Q2,6,294889,2.2014197463964454e-05
C0191,固态储氢材料与反应器,2,2023Q3,2024Q2,984,294889,0.0033343042158881543
C0192,含锂化合物与锂金属界面,2,2023Q3,2024Q2,935,294889,0.0031683510350059606
C0193,多设备温控与智能散热,2,2023Q3,2024Q2,100,294889,0.00034037336078898884
C0194,股票价格与通用金融预测,2,2023Q3,2024Q2,1415,294889,0.004794014847729489
C0195,碳捕集封存与碳移除系统,2,2023Q3,2024Q2,935,294889,0.0031683510350059606
C0196,混合动力与整车能量管理,2,2023Q3,2024Q2,1069,294889,0.0036221821827246126
C0197,铜基热电及功能复合材料,2,2023Q3,2024Q2,363,294889,0.001231101658177089
C0198,电池负极活性材料与电池器件,2,2023Q3,2024Q2,2,294889,8.466999024601712e-06
C0199,交直流供电与储备能源控制,2,2023Q3,2024Q2,17,294889,5.926899317221199e-05
C0200,直流输电保护与故障限流,2,2023Q3,2024Q2,576,294889,0.0019524899750731548
C0201,电化学电极与摩擦电材料混合,2,2023Q3,2024Q2,625,294889,0.0021184431559553483
C0202,氧化锌复合光催化材料,2,2023Q3,2024Q2,1131,294889,0.003832163758534735
C0203,纳米表征与光学传感材料,2,2023Q3,2024Q2,438,294889,0.0014851116289151403
C0204,发电项目电价结算及清单政策,2,2023Q3,2024Q2,0,294889,1.6933998049203425e-06
C0205,电池测试表征与性能评估,2,2023Q3,2024Q2,725,294889,0.0024571231169394168
C0206,激子量子点与发光机理,2,2023Q3,2024Q2,1089,294889,0.0036899181749214262
C0207,组件边框与通用结构材料,2,2023Q3,2024Q2,6,294889,2.2014197463964454e-05
C0208,能源企业组织投资与管理,2,2023Q3,2024Q2,524,294889,0.0017763763953614392
C0209,有机半导体光物理与光电响应,2,2023Q3,2024Q2,643,294889,0.0021794055489324808
C0210,地热资源开发与换热,2,2023Q3,2024Q2,618,294889,0.0020947355586864638
C0211,直流变换器拓扑与设计,2,2023Q3,2024Q2,961,294889,0.0032564078248618184
C0212,等离子体波与高能粒子作用,2,2023Q3,2024Q2,578,294889,0.001959263574292836
C0213,电力电缆绝缘与运行诊断,2,2023Q3,2024Q2,318,294889,0.0010786956757342582
C0214,通信网络路由与拓扑,2,2023Q3,2024Q2,343,294889,0.0011633656659802752
C0215,电池极耳焊接及耳机等混合部件,2,2023Q3,2024Q2,5,294889,1.8627397854123767e-05
C0216,电力可靠性与电气安全,2,2023Q3,2024Q2,383,294889,0.0012988376503739027
C0217,离子液体萃取与金属分离,2,2023Q3,2024Q2,442,294889,0.001498658827354503
C0218,气候变化治理与国际政策,2,2023Q3,2024Q2,1289,294889,0.004367278096889563
C0219,系统可靠性及暂态稳定混合,2,2023Q3,2024Q2,567,294889,0.0019220087785845887
C0220,局部放电电晕与放电物理,2,2023Q3,2024Q2,285,294889,0.0009669312886095156
C0221,锂金属沉积与含锂电极材料,2,2023Q3,2024Q2,1111,294889,0.0037644277663379214
C0222,木质纤维素预处理与生化转化,2,2023Q3,2024Q2,853,294889,0.0028906334669990246
C0223,泵水轮机与水力机械流动,2,2023Q3,2024Q2,740,294889,0.002507925111087027
C0224,生物炭制备与环境应用,2,2023Q3,2024Q2,518,294889,0.0017560555977023952
C0225,离子导电及功能聚合物,2,2023Q3,2024Q2,699,294889,0.002369066327083559
C0226,过硫酸盐活化与高级氧化,2,2023Q3,2024Q2,1663,294889,0.0056339411509699795
C0227,空调通风与空气处理,2,2023Q3,2024Q2,437,294889,0.0014817248293052996
C0228,能源审计与综合节能评估,2,2023Q3,2024Q2,636,294889,0.002155697951663596
C0229,通用安装固定与机电结构,2,2023Q3,2024Q2,2,294889,8.466999024601712e-06
C0230,高温钢材蠕变腐蚀与焊接,2,2023Q3,2024Q2,466,294889,0.0015799420179906795
C0231,专利权利要求格式与杂项器件,2,2023Q3,2024Q2,4,294889,1.5240598244283083e-05
C0232,多种掺杂氧化物及功能化合物,2,2023Q3,2024Q2,532,294889,0.0018034707922401647
C0233,半导体光电化学水分解,2,2023Q3,2024Q2,1025,294889,0.0034731629998916223
C0234,软开关谐振与交流变换器,2,2023Q3,2024Q2,552,294889,0.0018712067844369785
C0235,热电发电器件与热设计,2,2023Q3,2024Q2,749,294889,0.0025384063075755935
C0236,氢能供给加氢与系统集成,2,2023Q3,2024Q2,707,294889,0.0023961607239622847
C0237,分布式光伏部署与技术经济,2,2023Q3,2024Q2,1715,294889,0.005810054730681695
C0238,农业农村经济与资源发展,2,2023Q3,2024Q2,257,294889,0.0008721008995339764
C0239,高温及绝缘陶瓷制备,2,2023Q3,2024Q2,578,294889,0.001959263574292836
C0240,薄膜晶体管与有机电子器件,2,2023Q3,2024Q2,237,294889,0.0008043649073371627
C0241,有机半导体供受体与分子器件材料,2,2023Q3,2024Q2,891,294889,0.0030193318521729707
C0242,文摘索引与教学资料记录,2,2023Q3,2024Q2,85,294889,0.0002895713666413786
C0243,生物油热解与燃料升级,2,2023Q3,2024Q2,857,294889,0.0029041806654383872
C0244,电驱控制器与机电集成装置,2,2023Q3,2024Q2,3,294889,1.1853798634442397e-05
C0245,碳基超级电容器电极,2,2023Q3,2024Q2,1056,294889,0.0035781537877966835
C0246,虚拟电厂资源聚合与调度,2,2023Q3,2024Q2,180,294889,0.0006113173295762437
C0247,镍锰及多种无机功能材料,2,2023Q3,2024Q2,691,294889,0.0023419719302048337
C0248,电力安全生产与应急政策,2,2023Q3,2024Q2,19,294889,6.604259239189335e-05
C0249,磁性材料磁路与磁场基础,2,2023Q3,2024Q2,559,294889,0.0018949143817058632
C0250,热力循环余热与联供系统,2,2023Q3,2024Q2,661,294889,0.0022403679419096133
C0251,充电站选址与充电调度,2,2023Q3,2024Q2,986,294889,0.003341077815107836
C0252,热泵与区域供热供冷,2,2023Q3,2024Q2,577,294889,0.0019558767746829958
C0253,二氧化碳加氢与多类催化反应,2,2023Q3,2024Q2,878,294889,0.0029753034572450416
C0254,电催化析氢与界面调控,2,2023Q3,2024Q2,1936,294889,0.006558537444456486
C0255,锂离子电池电极材料,2,2023Q3,2024Q2,958,294889,0.0032462474260322965
C0256,磁电耦合与自旋极化基础,2,2023Q3,2024Q2,892,294889,0.0030227186517828115
C0257,固体氧化物燃料电池,2,2023Q3,2024Q2,844,294889,0.0028601522705104586
C0258,综合能源系统协同管理与优化调度,2,2023Q3,2024Q2,1727,294889,0.0058506963259997834
C0259,锂硫电池正极与多硫化物调控,2,2023Q3,2024Q2,1128,294889,0.003822003359705213
C0260,电压电流检测与校验电路,2,2023Q3,2024Q2,21,294889,7.281619161157473e-05
C0261,保护电路与开关控制,2,2023Q3,2024Q2,10,294889,3.556139590332719e-05
C0262,电池外壳盖板与封装,2,2023Q3,2024Q2,0,294889,1.6933998049203425e-06
C0263,碳基氧还原及单原子催化,2,2023Q3,2024Q2,1052,294889,0.003564606589357321
C0264,绿色发展可持续性与绿色金融,2,2023Q3,2024Q2,1103,294889,0.0037373333694591957
C0265,覆冰冻结与除冰传热,2,2023Q3,2024Q2,182,294889,0.000618090928795925
C0266,燃料电池质子交换膜,2,2023Q3,2024Q2,626,294889,0.002121829955565189
C0267,通用数学方程与数值方法,2,2023Q3,2024Q2,625,294889,0.0021184431559553483
C0268,液冷流体通道与杂项机电装置,2,2023Q3,2024Q2,8,294889,2.8787796683645823e-05
C0269,有机发光与分子光物理材料,2,2023Q3,2024Q2,672,294889,0.0022776227376178604
C0270,翼型螺旋桨与航空气动,2,2023Q3,2024Q2,715,294889,0.00242325512084101
C0271,沼气及多路线生物燃料,2,2023Q3,2024Q2,701,294889,0.0023758399263032405
C0272,高分子绝缘与复合材料混合,2,2023Q3,2024Q2,490,294889,0.001661225208626856
C0273,电机调制谐波与转矩控制,2,2023Q3,2024Q2,32,294889,0.00011007098731982226
C0274,电缆结构材料与敷设,2,2023Q3,2024Q2,10,294889,3.556139590332719e-05
C0275,风电发电机与并网控制,2,2023Q3,2024Q2,743,294889,0.0025180855099165493
C0276,锂离子电池负极材料,2,2023Q3,2024Q2,1745,294889,0.0059116587189769155
C0277,分子生物学与医学机制,2,2023Q3,2024Q2,654,294889,0.0022166603446407284
C0278,整体电催化水分解,2,2023Q3,2024Q2,1677,294889,0.005681356345507749
C0279,光伏支架与组件机械固定,2,2023Q3,2024Q2,0,294889,1.6933998049203425e-06
C0280,航空器无人机设计与飞控,2,2023Q3,2024Q2,537,294889,0.001820404790289368
C0281,电机磁路转子与铁芯设计,2,2023Q3,2024Q2,15,294889,5.2495393952530616e-05
C0282,金融投资与风险经济,2,2023Q3,2024Q2,721,294889,0.002443575918500054
C0283,油路液压与油浸电气装置,2,2023Q3,2024Q2,2,294889,8.466999024601712e-06
C0284,能源标准化许可与专项监管,2,2023Q3,2024Q2,23,294889,7.95897908312561e-05
C0285,热泵换热器与热管理设计,2,2023Q3,2024Q2,722,294889,0.002446962718109895
C0286,燃料电池铂基催化剂,2,2023Q3,2024Q2,1196,294889,0.00405230573317438
C0287,核裂变聚变与核电工程,2,2023Q3,2024Q2,342,294889,0.0011599788663704347
C0288,多体系电池配方与器件,2,2023Q3,2024Q2,134,294889,0.0004555245475235721
C0289,锌基硫族及氧化物薄膜,2,2023Q3,2024Q2,583,294889,0.0019761975723420395
C0290,铁氧化物磁性纳米材料,2,2023Q3,2024Q2,752,294889,0.0025485667064051153
C0291,瓶装液化石油气价格政策,2,2023Q3,2024Q2,2,294889,8.466999024601712e-06
C0292,仿真软件硬件在环与教学平台,2,2023Q3,2024Q2,288,294889,0.0009770916874390376
C0293,电池系统管理与全寿命利用,2,2023Q3,2024Q2,956,294889,0.003239473826812615
C0294,电池管理与均衡控制,2,2023Q3,2024Q2,100,294889,0.00034037336078898884
C0295,光学薄膜与发光表征,2,2023Q3,2024Q2,495,294889,0.0016781592066760593
C0296,供水管网水力状态与节能调度,2,2023Q3,2024Q2,326,294889,0.0011057900726129837
C0297,废旧锂电池回收、分离与材料再生,2,2023Q3,2024Q2,854,294889,0.0028940202666088654
C0298,场效应晶体管结构与建模,2,2023Q3,2024Q2,490,294889,0.001661225208626856
C0299,温度测量监测与温控装置,2,2023Q3,2024Q2,76,294889,0.0002590901701528124
C0300,出版商模板干扰的多能源文本,2,2023Q3,2024Q2,677,294889,0.002294556735667064
C0301,半导体离子注入与辐照缺陷,2,2023Q3,2024Q2,347,294889,0.001176912864419638
C0302,制冷循环与余热驱动制冷,2,2023Q3,2024Q2,656,294889,0.0022234339438604095
C0303,照明灯具与光学部件,2,2023Q3,2024Q2,192,294889,0.0006519589248943318
C0304,二氧化钛纳米结构制备与基础应用,2,2023Q3,2024Q2,1537,294889,0.005207204400130053
C0305,电气设备防护监测及杂项装置,2,2023Q3,2024Q2,6,294889,2.2014197463964454e-05
C0306,电能质量谐波检测与信号分析,2,2023Q3,2024Q2,532,294889,0.0018034707922401647
C0307,对流換热与换热器热工分析,2,2023Q3,2024Q2,827,294889,0.002802576677143167
C0308,变电站自动化与电网监控,2,2023Q3,2024Q2,87,294889,0.00029634496586105995
C0309,电动车辆及充电系统装置,2,2023Q3,2024Q2,74,294889,0.00025231657093313106
C0310,复合氧化物合成与电化学性质,2,2023Q3,2024Q2,393,294889,0.0013327056464723095
C0311,变换器与电机变压器保护混合,2,2023Q3,2024Q2,662,294889,0.0022437547415194536
C0312,书目碎片封面与其他非研究文本,2,2023Q3,2024Q2,81,294889,0.00027602416820201583
C0313,电力系统频率控制及通用控制方法,2,2023Q3,2024Q2,575,294889,0.0019491031754633142
C0314,多体系电催化剂与电池材料制备,2,2023Q3,2024Q2,28,294889,9.652378888045952e-05
C0315,中国能源转型与区域低碳经济,2,2023Q3,2024Q2,980,294889,0.0033207570174487917
C0316,多种燃料燃烧与排放评估,2,2023Q3,2024Q2,560,294889,0.001898301181315704
C0317,溶剂萃取与化学分离,2,2023Q3,2024Q2,738,294889,0.002501151511867346
C0318,时钟同步与时延建模,2,2023Q3,2024Q2,329,294889,0.0011159504714425058
C0319,等离子体动力学与磁约束,2,2023Q3,2024Q2,209,294889,0.0007095345182616234
C0320,二氧化碳捕集材料与工艺,2,2023Q3,2024Q2,805,294889,0.0027280670857266717
C0321,海上风电平台与波浪能装置,2,2023Q3,2024Q2,166,294889,0.000563902135038474
C0322,硫化物固态电解质与锂硫材料混合,2,2023Q3,2024Q2,36,294889,0.000123618185759185
C0323,林业经营与森林资源利用,2,2023Q3,2024Q2,500,294889,0.0016950932047252627
C0324,多体系纳米结构与复合材料,2,2023Q3,2024Q2,565,294889,0.0019152351793649074
C0325,锅炉气化与工业余热回收装置,2,2023Q3,2024Q2,13,294889,4.5721794732849244e-05
C0326,心血管及其他临床医学研究,2,2023Q3,2024Q2,451,294889,0.0015291400238430692
C0327,风速与风电出力预测,2,2023Q3,2024Q2,473,294889,0.0016036496152595644
C0328,太阳能集热器与光热利用,2,2023Q3,2024Q2,1041,294889,0.0035273517936490733
C0329,电机驱动与机械传动装置,2,2023Q3,2024Q2,47,294889,0.00016087298146743253
C0330,太阳能界面蒸发与海水淡化,2,2023Q3,2024Q2,1167,294889,0.003954088544489
C0331,能效标识与多类财税结算政策混合,2,2023Q3,2024Q2,1,294889,5.080199414761028e-06
C0332,可编程芯片与实时硬件实现,2,2023Q3,2024Q2,273,294889,0.0009262896932914274
C0333,网格数值计算与跨领域仿真混合,2,2023Q3,2024Q2,317,294889,0.0010753088761244175
C0334,钴基氧化物电催化与储能材料,2,2023Q3,2024Q2,686,294889,0.0023250379321556303
C0335,供电连接与电源电路装置,2,2023Q3,2024Q2,10,294889,3.556139590332719e-05
C0336,硅碳负极材料与制备,2,2023Q3,2024Q2,125,294889,0.00042504335103500597
C0337,光伏跟踪与太阳能装置控制,2,2023Q3,2024Q2,211,294889,0.0007163081174813049
C0338,相变储热材料与传热增强,2,2023Q3,2024Q2,946,294889,0.003205605830714208
C0339,关键矿产供给与采矿资源,2,2023Q3,2024Q2,527,294889,0.0017865367941909613
C0340,甲醇电氧化与贵金属催化剂,2,2023Q3,2024Q2,789,294889,0.0026738782919692207
C0341,层状二维材料电子及声子性质,2,2023Q3,2024Q2,1146,294889,0.003882965752682345
C0342,生物质热解气化与水热转化,2,2023Q3,2024Q2,697,294889,0.002362292727863878
C0343,锂电池热行为与安全机制,2,2023Q3,2024Q2,988,294889,0.003347851414327517
C0344,电池热管理排气与壳体安全装置,2,2023Q3,2024Q2,0,294889,1.6933998049203425e-06
C0345,共轭高分子与光电复合材料,2,2023Q3,2024Q2,346,294889,0.0011735260648097973
C0346,离子交换膜传输及电化学应用,2,2023Q3,2024Q2,676,294889,0.0022911699360572235
C0347,欧洲能源转型与一般区域政治混合,2,2023Q3,2024Q2,370,294889,0.0012548092554459738
C0348,智能电网信息安全与韧性,2,2023Q3,2024Q2,651,294889,0.002206499945811206
C0349,二硫化钼等二维材料与器件,2,2023Q3,2024Q2,927,294889,0.0031412566381272353
C0350,能源地缘政治与一般国际关系混合,2,2023Q3,2024Q2,934,294889,0.0031649642353961203
C0351,输配电线路视觉巡检与无人机检测,2,2023Q3,2024Q2,83,294889,0.0002827977674216972
C0352,机械摩擦传动与力学测量,2,2023Q3,2024Q2,419,294889,0.0014207624363281673
C0353,能源发展规划与综合指导政策,2,2023Q3,2024Q2,54,294889,0.00018458057873631733
C0354,可再生能源发展与多技术评价,2,2023Q3,2024Q2,1009,294889,0.0034189742061341713
C0355,染料敏化太阳能电池材料与器件,2,2023Q3,2024Q2,574,294889,0.0019457163758534735
C0356,电力知识处理与智能决策系统,2,2023Q3,2024Q2,59,294889,0.00020151457678552076
C0357,水泥混凝土性能与碳化,2,2023Q3,2024Q2,520,294889,0.0017628291969220766
C0358,非贵金属氧还原电催化材料,2,2023Q3,2024Q2,1236,294889,0.004187777717568007
C0359,充电基础设施与公用事业接入政策混合,2,2023Q3,2024Q2,6,294889,2.2014197463964454e-05
C0360,多孔碳材料及储能环境应用,2,2023Q3,2024Q2,788,294889,0.00267049149235938
C0361,机械装配传动与电气部件混合,2,2023Q3,2024Q2,9,294889,3.2174596293486505e-05
C0362,荧光粉组分调控与发光性质,2,2023Q3,2024Q2,1642,294889,0.005562818359163325
C0363,镉基硫族半导体与量子点,2,2023Q3,2024Q2,275,294889,0.0009330632925111087
C0364,有机场效应晶体管,2,2023Q3,2024Q2,362,294889,0.0012277148585672483
C0365,电力通信与无线传输装置,2,2023Q3,2024Q2,36,294889,0.000123618185759185
C0366,功能纤维复合材料与织物,2,2023Q3,2024Q2,714,294889,0.002419868321231169
C0367,铁化合物反应与材料应用,2,2023Q3,2024Q2,666,294889,0.0022573019399588167
C0368,铀钍及稀土分离提取,2,2023Q3,2024Q2,413,294889,0.0014004416386691233
C0369,多体系二次电池材料与电解液综述,2,2023Q3,2024Q2,1810,294889,0.00613180069361656
C0370,电池状态测量与诊断装置,2,2023Q3,2024Q2,101,294889,0.0003437601603988295
C0371,太阳辐射测量估算与大气影响,2,2023Q3,2024Q2,456,294889,0.0015460740218922726
C0372,电力节能与新能源应用泛论,2,2023Q3,2024Q2,299,294889,0.0010143464831472852
C0373,电源变流电路与电压控制装置,2,2023Q3,2024Q2,15,294889,5.2495393952530616e-05
C0374,电池包与模组结构装置,2,2023Q3,2024Q2,5,294889,1.8627397854123767e-05
C0375,永磁同步电机设计与控制,2,2023Q3,2024Q2,532,294889,0.0018034707922401647
C0376,电气设备散热冷却结构,2,2023Q3,2024Q2,7,294889,2.5400997073805136e-05
C0377,换热器热泵与储热装置混合,2,2023Q3,2024Q2,10,294889,3.556139590332719e-05
C0378,纳米流体传热性质与强化,2,2023Q3,2024Q2,695,294889,0.0023555191286441964
C0379,锅炉蒸汽系统与汽轮机运行,2,2023Q3,2024Q2,411,294889,0.0013936680394494418
C0380,天然气管网供给与市场治理,2,2023Q3,2024Q2,273,294889,0.0009262896932914274
C0381,光伏发电功率预测方法与装置,2,2023Q3,2024Q2,218,294889,0.0007400157147501897
C0382,碳纳米管、纳米纤维与功能复合材料,2,2023Q3,2024Q2,1323,294889,0.004482429283624146
C0383,交通运输车辆与燃料效率,2,2023Q3,2024Q2,798,294889,0.0027043594884577867
C0384,电缆桥架支撑与线束安装,2,2023Q3,2024Q2,4,294889,1.5240598244283083e-05
C0385,辐照材料损伤与稳定性,2,2023Q3,2024Q2,530,294889,0.0017966971930204834
C0386,感应电机运行控制与性能,2,2023Q3,2024Q2,705,294889,0.002389387124742603
C0387,有机发光二极管与发光材料,2,2023Q3,2024Q2,583,294889,0.0019761975723420395
C0388,风电机组变桨偏航与运行控制,2,2023Q3,2024Q2,41,294889,0.00014055218380838844
C0389,计算流体力学与多相流,2,2023Q3,2024Q2,522,294889,0.0017696027961417579
C0390,开关谐振及功率调节电路,2,2023Q3,2024Q2,3,294889,1.1853798634442397e-05
C0391,水力发电与水轮机系统,2,2023Q3,2024Q2,528,294889,0.001789923593800802
C0392,电网电压无功与多目标运行优化,2,2023Q3,2024Q2,66,294889,0.00022522217405440554
C0393,配位化学与分子晶体结构,2,2023Q3,2024Q2,939,294889,0.0031818982334453237
C0394,电力负荷需求与电价预测,2,2023Q3,2024Q2,892,294889,0.0030227186517828115
C0395,纳米材料热传导与热管理,2,2023Q3,2024Q2,629,294889,0.0021319903543947113
C0396,转写词与文本质量干扰的跨学科混杂,2,2023Q3,2024Q2,189,294889,0.0006417985260648098
C0397,风机发电装置与机舱结构,2,2023Q3,2024Q2,2,294889,8.466999024601712e-06
C0398,锌锆系及其他无机纳米材料,2,2023Q3,2024Q2,797,294889,0.0027009726888479464
C0399,可见光催化材料与反应,2,2023Q3,2024Q2,1121,294889,0.003798295762436328
C0400,分类算法与跨领域技术文本混合,2,2023Q3,2024Q2,462,294889,0.0015663948195513168
C0401,期刊会议索引与出版信息,2,2023Q3,2024Q2,407,294889,0.0013801208410100792
C0402,晶格声子热输运与热膨胀,2,2023Q3,2024Q2,951,294889,0.0032225398287634116
C0403,汽车技术产品与零部件资讯,2,2023Q3,2024Q2,191,294889,0.0006485721252844912
C0404,空调系统与能效控制装置,2,2023Q3,2024Q2,12,294889,4.2334995123008564e-05
C0405,群智能与多目标优化算法,2,2023Q3,2024Q2,719,294889,0.0024368023192803726
C0406,结构基础抗震与工程力学,2,2023Q3,2024Q2,249,294889,0.0008450065026552509
C0407,水系锌电池负极及界面稳定,2,2023Q3,2024Q2,1298,294889,0.004397759293378129
C0408,配电网重构与优化运行,2,2023Q3,2024Q2,631,294889,0.0021387639536143924
C0409,氢氦在材料中的扩散与相互作用,2,2023Q3,2024Q2,632,294889,0.002142150753224233
C0410,沸石硅基及多孔材料合成,2,2023Q3,2024Q2,664,294889,0.002250528340739135
C0411,清洗清扫与净化装置混合,2,2023Q3,2024Q2,7,294889,2.5400997073805136e-05
C0412,质子交换膜燃料电池运行与建模,2,2023Q3,2024Q2,568,294889,0.0019253955781944293
C0413,二次电池正极活性材料,2,2023Q3,2024Q2,11,294889,3.894819551316788e-05
C0414,多孔介质两相流与界面润湿,2,2023Q3,2024Q2,631,294889,0.0021387639536143924
C0415,林木育种栽培与植物生产,2,2023Q3,2024Q2,249,294889,0.0008450065026552509
C0416,晶体生长结构与性质,2,2023Q3,2024Q2,626,294889,0.002121829955565189
C0417,固体氧化物电解池与可逆电化学单元,2,2023Q3,2024Q2,637,294889,0.0021590847512734366
C0418,通用信息管理与软件系统,2,2023Q3,2024Q2,192,294889,0.0006519589248943318
C0419,聚合物气凝胶与复合材料,2,2023Q3,2024Q2,879,294889,0.0029786902568548824
C0420,碳化硅功率半导体器件,2,2023Q3,2024Q2,529,294889,0.0017933103934106426
C0421,柴油机及多燃料内燃机性能,2,2023Q3,2024Q2,368,294889,0.0012480356562262925
C0422,配电网规划运行与配置方法,2,2023Q3,2024Q2,12,294889,4.2334995123008564e-05
C0423,气候变化适应与社会经济政策,2,2023Q3,2024Q2,1033,294889,0.003500257396770348
C0424,硅系半导体加工与材料性质,2,2023Q3,2024Q2,556,294889,0.0018847539828763412
C0425,巡检机器人与自主移动装置,2,2023Q3,2024Q2,168,294889,0.0005706757342581555
C0426,太阳能光热及光伏光热系统,2,2023Q3,2024Q2,905,294889,0.00306674704671074
C0427,通用电气工程应用与技术资料,2,2023Q3,2024Q2,256,294889,0.0008687140999241357
C0428,固废电子废物回收与处置,2,2023Q3,2024Q2,578,294889,0.001959263574292836
C0429,磁性材料与铁氧体磁学,2,2023Q3,2024Q2,693,294889,0.002348745529424515
C0430,电力系统电磁暂态与实时仿真,2,2023Q3,2024Q2,294,294889,0.0009974124850980818
C0431,电池负极储能材料与储氢材料混合,2,2023Q3,2024Q2,853,294889,0.0028906334669990246
C0432,电机驱动控制方法与装置,2,2023Q3,2024Q2,31,294889,0.00010668418770998158
