unit_id,row_id,applicant_names
U0356_KG,4885920,南方电网互联网服务有限公司
U0356_KG,4886020,山东鲁软数字科技有限公司
U0356_KG,4886228,贵州电网有限责任公司
U0356_KG,4886308,中国电力科学研究院有限公司; 国家电网有限公司; 国家电网有限公司华中分部
U0356_KG,4886341,国网湖北省电力有限公司武汉供电公司
U0356_KG,4886343,国网宁夏电力有限公司信息通信公司
U0356_KG,4886353,三峡大学; 国网吉林省电力有限公司电力科学研究院
U0356_KG,4886444,江苏宏源电气有限责任公司
U0356_KG,4886563,中国水利电力对外有限公司; 中水电电力发展有限公司
U0356_KG,4886643,国网四川省电力公司天府新区供电公司; 北京国网信通埃森哲信息技术有限公司
U0356_KG,4887006,贵州电网有限责任公司
U0356_KG,4887218,华润电力技术研究院有限公司
U0356_KG,4887286,国网河南省电力公司武陟县供电公司
U0356_KG,4887398,南方电网数字电网研究院股份有限公司
U0356_KG,4887420,北京市数智能碳科技有限公司
U0356_KG,4887472,湖北华中电力科技开发有限责任公司
U0356_KG,4887481,丹江口水利枢纽小水电有限公司
U0356_KG,4887483,青岛广汇达电气有限公司
U0356_KG,4887721,中国电力工程顾问集团西南电力设计院有限公司
U0356_KG,4887912,安徽继远软件有限公司
U0356_KG,4888210,贵州电网有限责任公司
U0356_KG,4888260,贵州电网有限责任公司
U0356_KG,4888315,海南电网有限责任公司
U0356_KG,4888368,南方电网调峰调频(广东)储能科技有限公司
U0356_KG,4888621,广东电网有限责任公司
U0356_KG,4888654,国网河南省电力公司武陟县供电公司
U0356_KG,4914362,中国南方电网有限责任公司超高压输电公司百色局
U0356_KG,4914568,国家电网有限公司华东分部
U0356_KG,4914623,深圳供电局有限公司
U0356_KG,4914882,中国电力科学研究院有限公司
U0356_KG,4914886,国网北京市电力公司
U0356_KG,4914969,国电南瑞科技股份有限公司
U0356_KG,4915509,国网四川省电力公司电力科学研究院
U0356_KG,4915605,广州南网科研技术有限责任公司
U0356_KG,4915800,国网安徽省电力有限公司电力科学研究院
U0356_KG,4915901,北京中电普华信息技术有限公司
U0356_KG,4916099,南京国电南自软件工程有限公司
U0356_KG,4916122,国网浙江省电力有限公司经济技术研究院; 浙江华云信息科技有限公司
U0356_KG,4916173,中国长江电力股份有限公司
U0356_KG,4888910,华能国际电力股份有限公司; 西安热工研究院有限公司
U0356_KG,4888918,贵州电网有限责任公司
U0356_KG,4888977,国网山西省电力公司吕梁供电公司
U0356_KG,4889444,中国电力工程顾问集团西南电力设计院有限公司
U0356_KG,4889467,贵州电网有限责任公司
U0356_KG,4889549,广东电网有限责任公司惠州供电局; 广东电网有限责任公司
U0356_KG,4889642,华能沾化新能源有限公司
U0356_KG,4889646,青海黄河上游水电开发有限责任公司西宁太阳能电力分公司; 青海黄河上游水电开发有限责任公司西安太阳能电力分公司; 青海黄河上游水电开发有限责任公司; 国家电投集团黄河上游水电开发有限责任公司
U0356_KG,4889841,国网安徽省电力有限公司马鞍山供电公司
U0356_KG,4890048,广西电网有限责任公司
U0356_KG,4890066,国网上海市电力公司
U0356_KG,4890290,阶梯项目咨询有限公司
U0356_KG,4890490,中国电力科学研究院有限公司
U0356_KG,4890560,杭州联汇科技股份有限公司
U0356_KG,4890608,山东电力工程咨询院有限公司
U0356_KG,4890626,国网浙江省电力有限公司绍兴供电公司
U0356_KG,4890701,广西电网有限责任公司
U0356_KG,4890828,国网天津市电力公司城东供电分公司; 国网天津市电力公司; 国家电网有限公司
U0356_KG,4916331,国网安徽省电力有限公司超高压分公司
U0356_KG,4916475,武汉大学; 中国电力科学研究院有限公司; 国网湖北省电力有限公司电力科学研究院
U0356_KG,4916502,广东电网有限责任公司电力调度控制中心; 广东电网有限责任公司
U0356_KG,4916554,国网江苏省电力有限公司经济技术研究院
U0356_KG,4916605,国网新源控股有限公司; 国网新源控股有限公司华东开发建设分公司; 浙江缙云抽水蓄能有限公司
U0356_KG,4916617,广州南网科研技术有限责任公司
U0356_KG,4916620,深圳供电局有限公司
U0356_KG,4916704,贵州电网有限责任公司
U0356_KG,4916916,贵州电网有限责任公司
U0356_KG,4916965,华能吉林能源销售有限公司
U0356_KG,4916988,广西电网有限责任公司
U0356_KG,4917083,华北电力科学研究院有限责任公司; 国家电网有限公司
U0356_KG,4917255,北京交通大学; 国网新疆电力有限公司经济技术研究院
U0356_KG,4917819,国网冀北电力有限公司计量中心
U0356_KG,4917862,国网江苏省电力有限公司经济技术研究院
U0356_KG,4917908,广东电网有限责任公司电力调度控制中心; 广东电网有限责任公司
U0356_KG,4917968,贵州电网有限责任公司
U0356_KG,4918066,华北电力科学研究院有限责任公司; 国家电网有限公司
U0356_KG,4891041,徐州新电高科电气有限公司
U0356_KG,4931417,杭州鹏泰电力设计咨询有限公司
U0356_KG,4931777,国网智能科技股份有限公司
U0356_KG,4931817,山东鲁软数字科技有限公司
U0356_KG,4931835,国网北京市电力公司
U0356_KG,4931962,南通沃太新能源有限公司
U0356_KG,4932325,麻栗坡县曼棍水力发电有限公司
U0356_KG,4932336,广西广投北部湾海上风力发电有限公司
U0356_KG,4932345,国网江苏省电力有限公司无锡供电分公司
U0356_KG,4932384,国家电网公司东北分部
U0356_KG,4932571,国网上海市电力公司; 广联达科技股份有限公司
U0356_KG,4932725,国网智能科技股份有限公司
U0356_KG,4932744,国能大渡河流域水电开发有限公司
U0356_KG,4918363,中国长江电力股份有限公司
U0356_KG,4918398,国网北京市电力公司
U0356_KG,4918400,国网北京市电力公司
U0356_KG,4918410,中国电力科学研究院有限公司; 北京电力交易中心有限公司; 国网辽宁省电力有限公司电力科学研究院; 国家电网有限公司
U0356_KG,4918438,苏州闻道网络科技股份有限公司
U0356_KG,4918534,中国电子科技集团公司第十研究所
U0356_KG,4918606,云南电网有限责任公司
U0356_KG,4918704,深圳供电局有限公司
U0356_KG,4918809,贵州电网有限责任公司
U0356_KG,4918863,百色新铝电力有限公司
U0356_KG,4919078,国网河南省电力公司信息通信分公司
U0356_KG,4919109,国网信息通信产业集团有限公司
U0356_KG,4919128,国网上海市电力公司; 武汉大学
U0356_KG,4919352,内蒙古电力(集团)有限责任公司内蒙古超高压供电分公司
U0356_KG,4919458,云南电网有限责任公司电力科学研究院
U0356_KG,4919534,国能长源汉川发电有限公司
U0356_KG,4919544,国网北京市电力公司; 北京电力工程有限公司
U0356_KG,4919551,四川紫兰坝水电开发有限责任公司
U0356_KG,4919864,浙江大有实业有限公司钱塘分公司
U0356_KG,4919866,广东电网有限责任公司电力调度控制中心
U0356_KG,4919923,国网湖北省电力有限公司洪湖市供电公司
U0356_KG,4920304,北京智芯微电子科技有限公司
U0356_KG,4920384,武汉电擎未来科技有限公司
U0356_KG,4932893,国网上海市电力公司
U0356_KG,4933083,南阳飞龙电力设计有限公司; 南阳飞龙电力集团有限公司
U0356_KG,4933091,广东电网有限责任公司信息中心
U0356_KG,4933192,国网新疆电力有限公司信息通信公司
U0356_KG,4933204,云南电网有限责任公司数智运营中心
U0356_KG,4933293,广西电网有限责任公司钦州供电局
U0356_KG,4933316,国家电网有限公司客户服务中心
U0356_KG,4933360,国网四川省电力公司广元供电公司
U0356_KG,4933376,国网江苏省电力有限公司物资分公司; 江苏电力信息技术有限公司
U0356_KG,4933676,福建亿榕信息技术有限公司
U0356_KG,4933677,福建亿榕信息技术有限公司
U0356_KG,4933739,国网思极网安科技(北京)有限公司; 国网信息通信产业集团有限公司
U0356_KG,4933771,国网汇通金财(北京)信息科技有限公司
U0356_KG,4933774,国网汇通金财(北京)信息科技有限公司
U0356_KG,4933812,国网河南省电力公司荥阳市供电公司
U0356_KG,4933871,国能大渡河大岗山发电有限公司
U0356_KG,4933990,浙江新至数碳科技有限公司
U0356_KG,4934020,国网福建省电力有限公司; 国网福建省电力有限公司福州供电公司; 国网信通亿力科技有限责任公司
U0356_KG,4934161,首都电力交易中心有限公司; 北京国网信通埃森哲信息技术有限公司
U0356_KG,4934299,深圳供电局有限公司
U0356_KG,4934353,国网上海市电力公司
U0356_KG,4934489,四川思极科技有限公司
U0356_KG,4934725,湖南省湘电试验研究院有限公司
U0356_KG,4934734,北京卓识网安技术股份有限公司
U0356_KG,4934744,中国南方电网有限责任公司超高压输电公司广州局
U0356_KG,4934762,广东电网有限责任公司汕头供电局; 南方电网科学研究院有限责任公司
U0356_KG,4934793,国网河南省电力公司; 河南送变电建设有限公司
U0356_KG,4934840,国网山东省电力公司济宁供电公司
U0356_KG,4920394,国网信通亿力科技有限责任公司
U0356_KG,4920395,国网信通亿力科技有限责任公司
U0356_KG,4920402,国网辽宁省电力有限公司物资分公司
U0356_KG,4920408,国网辽宁省电力有限公司物资分公司
U0356_KG,4920453,广东电网有限责任公司电力调度控制中心; 广东电网有限责任公司
U0356_KG,4920506,一点亮(北京)能源科技有限公司
U0356_KG,4920678,国网福建省电力有限公司漳州供电公司; 国网福建省电力有限公司
U0356_KG,4920757,国网河南省电力公司商丘供电公司
U0356_KG,4920979,国网信通亿力科技有限责任公司
U0356_KG,4921060,厦门智电未来智能科技有限公司
U0356_KG,4921421,国网河南省电力公司信息通信分公司; 国网河南省电力公司
U0356_KG,4921735,深圳供电局有限公司
U0356_KG,4921845,国网江苏省电力有限公司经济技术研究院
U0356_KG,4921846,国网江苏省电力有限公司经济技术研究院
U0356_KG,4921965,国网福建省电力有限公司南平供电公司; 国网福建省电力有限公司
U0356_KG,4921989,国网天津市电力公司经济技术研究院; 国网天津市电力公司; 国家电网有限公司
U0356_KG,4922039,长春工程学院
U0356_KG,4922105,国网河南省电力公司信息通信分公司; 国网河南省电力公司
U0356_KG,4922120,陕西大秦电能集团有限公司西咸新区分公司
U0356_KG,4922142,国家电投集团数字科技有限公司
U0356_KG,4922233,国网四川省电力公司电力科学研究院
U0356_KG,4922275,国网辽宁省电力有限公司信息通信分公司
U0356_KG,4922399,国网北京市电力公司; 国家电网有限公司; 北京电力经济技术研究院有限公司; 中科南京人工智能创新研究院
U0356_KG,4934966,国网安徽省电力有限公司电力科学研究院; 安徽明生恒卓科技有限公司
U0356_KG,4935113,国网河南省电力公司经济技术研究院
U0356_KG,4935239,四川华电木里河水电开发有限公司
U0356_KG,4935283,国网福建省电力有限公司
U0356_KG,4935403,新疆大学
U0356_KG,4935512,深圳供电局有限公司
U0356_KG,4935656,南网数字运营软件科技(广东)有限公司
U0356_KG,4935843,国网湖北省电力有限公司电力科学研究院; 武汉高德智感科技有限公司
U0356_KG,4936119,广东电网有限责任公司电力调度控制中心; 广东电网有限责任公司
U0356_KG,4936192,珠海优特电力科技股份有限公司
U0356_KG,4936294,广东电网有限责任公司汕头供电局; 南方电网科学研究院有限责任公司
U0356_KG,4936319,国网上海市电力公司
U0356_KG,4936536,北京铭商云科技有限公司
U0356_KG,4936601,内蒙古电力(集团)有限责任公司内蒙古电力科学研究院分公司
U0356_KG,4936648,山东安能信息技术有限公司
U0356_KG,4936957,国网山东省电力公司诸城市供电公司
U0356_KG,4936973,广东电网有限责任公司; 广东电网有限责任公司数智运营中心
U0356_KG,4922731,国网上海电力设计有限公司
U0356_KG,4922840,广东电网有限责任公司电力调度控制中心
U0356_KG,4922974,国网经济技术研究院有限公司; 国网湖北省电力有限公司经济技术研究院
U0356_KG,4923167,山东鲁软数字科技有限公司
U0356_KG,4923320,江苏顺隆鸿泰电力设备有限公司
U0356_KG,4923379,安徽继远软件有限公司
U0356_KG,4923460,郑州大学
U0356_KG,4923634,中国长江三峡集团有限公司
U0356_KG,4924104,云南电网有限责任公司数智运营中心
U0356_KG,4924300,西安高压电器研究院股份有限公司
U0356_KG,4924450,国网山东省电力公司济宁供电公司
U0356_KG,4936985,广东森旭通用设备科技有限公司
U0356_KG,4937354,国网河南省电力公司信息通信分公司
U0356_KG,4937476,国网辽宁省电力有限公司铁岭供电公司
U0356_KG,4937521,福建亿榕信息技术有限公司
U0356_KG,4937543,长春天泰电力工程有限公司; 长春工程学院
U0356_KG,4937736,国网山西省电力有限公司太原供电分公司
U0356_KG,4937824,云南电网有限责任公司电力科学研究院
U0356_KG,4937941,国网湖北电力实业有限公司
U0356_KG,4938017,福建亿榕信息技术有限公司
U0356_KG,4938079,青海绿能数据有限公司
U0356_KG,4938080,青海绿能数据有限公司
U0356_KG,4938186,广东电网有限责任公司汕头供电局; 南方电网科学研究院有限责任公司
U0356_KG,4938424,甘肃科源电力集团有限公司; 北京国网信通埃森哲信息技术有限公司
U0356_KG,4938433,北京国网信通埃森哲信息技术有限公司
U0356_KG,4938473,国网吉林招标有限公司
U0356_KG,4938504,广东电网有限责任公司汕头供电局; 南方电网科学研究院有限责任公司
U0356_KG,4938660,国网冀北电力有限公司张家口供电公司; 国网冀北电力有限公司智能配电网中心
U0356_KG,4938895,南方电网电力科技股份有限公司
U0356_KG,4924490,国网河南省电力公司超高压公司
U0356_KG,4924542,南方电网数字电网科技(广东)有限公司
U0356_KG,4924773,国网四川省电力公司资阳供电公司
U0356_KG,4924891,山东海纳智能装备科技股份有限公司
U0356_KG,4924957,深圳思特顺科技有限公司
U0356_KG,4925049,国网湖南省电力有限公司经济技术研究院; 国网湖南省电力有限公司; 国家电网有限公司
U0356_KG,4925226,国电南京自动化股份有限公司
U0356_KG,4925371,数盾信息科技股份有限公司
U0356_KG,4925435,南方电网科学研究院有限责任公司; 中国南方电网有限责任公司
U0356_KG,4925481,中国电力科学研究院有限公司; 北京电力交易中心有限公司; 国网辽宁省电力有限公司电力科学研究院; 国家电网有限公司
U0356_KG,4925485,国网江西省电力有限公司信息通信分公司
U0356_KG,4925670,国网辽宁省电力有限公司电力科学研究院; 烽台科技(北京)有限公司; 北京邮电大学; 沈阳工程学院
U0356_KG,4926186,中国南方电网有限责任公司超高压输电公司南宁局
U0356_KG,4926250,国网浙江省电力有限公司宁波供电公司
U0356_KG,4939093,云南电网有限责任公司数智运营中心
U0356_KG,4939244,广东电网有限责任公司电力调度控制中心
U0356_KG,4939248,广东电网有限责任公司电力科学研究院; 广东电网有限责任公司
U0356_KG,4939865,南方电网数字电网集团有限公司
U0356_KG,4939989,长园深瑞继保自动化有限公司
U0356_KG,4940184,重庆邮电大学
U0356_KG,4940344,北京谦润和科技有限公司
U0356_KG,4940392,合肥鸣威电子科技有限公司
U0356_KG,4940479,天津大学
U0356_KG,4940522,国网湖北省电力有限公司洪湖市供电公司
U0356_KG,4940604,果下科技股份有限公司
U0356_KG,4940859,国网青海省电力公司经济技术研究院; 国网青海省电力公司清洁能源发展研究院; 国网青海省电力公司
U0356_KG,4926540,国家电网有限公司华东分部; 国网安徽省电力有限公司
U0356_KG,4926633,国网重庆市电力公司经济技术研究院; 国网重庆市电力公司
U0356_KG,4926873,国网四川省电力公司技能培训中心; 四川电力职业技术学院
U0356_KG,4926970,云南电网有限责任公司
U0356_KG,4927160,华北电力科学研究院有限责任公司; 国家电网有限公司
U0356_KG,4927244,国网冀北电力有限公司唐山供电公司
U0356_KG,4927295,北京创新云启科技发展有限公司
U0356_KG,4927417,国网福建省电力有限公司电力科学研究院; 国网福建省电力有限公司
U0356_KG,4927422,中国电力科学研究院有限公司; 国家电网有限公司
U0356_KG,4927576,三峡巴州若羌能源有限公司; 中国长江三峡集团有限公司
U0356_KG,4927772,国网电力科学研究院有限公司; 国网江苏省电力有限公司; 国网江苏省电力有限公司宿迁供电分公司; 国家电网有限公司
U0356_KG,4927797,国网山东省电力公司电力科学研究院; 国网山东省电力公司烟台供电公司; 南京理工大学
U0356_KG,4927808,国网宁夏电力有限公司超高压公司
U0356_KG,4928258,国网福建省电力有限公司漳州供电公司; 国网福建省电力有限公司
U0356_KG,4928297,沈阳工程学院
U0356_KG,4928417,国网信息通信产业集团有限公司; 国网思极网安科技(北京)有限公司
U0356_KG,4928502,国网信通亿力科技有限责任公司
U0356_KG,4928503,国网信通亿力科技有限责任公司
U0356_KG,4941559,国网四川省电力公司资阳供电公司
U0356_KG,4941835,国网新疆电力有限公司培训中心
U0356_KG,4942037,广西桂冠电力股份有限公司; 龙滩水电开发有限公司龙滩水力发电厂
U0356_KG,4942334,国网四川省电力公司电力科学研究院
U0356_KG,4942575,国网辽宁省电力有限公司; 国网甘肃省电力公司; 国网湖南省电力有限公司; 北京国网信通埃森哲信息技术有限公司
U0356_KG,4942949,南京苏逸实业有限公司; 南京苏逸实业有限公司科技信息网络分公司
U0356_KG,4943004,广东电网有限责任公司珠海供电局
U0356_KG,4943022,国网四川省电力公司电力应急中心
U0356_KG,4928641,北京指点互娱科技有限公司
U0356_KG,4928973,国网智能科技股份有限公司
U0356_KG,4929054,清华大学深圳国际研究生院; 东方电子股份有限公司
U0356_KG,4929064,华能国际电力股份有限公司; 西安热工研究院有限公司
U0356_KG,4929162,国网冀北电力有限公司; 国网冀北电力有限公司张家口供电公司
U0356_KG,4929243,国网智能科技股份有限公司
U0356_KG,4929249,河北万博电器有限公司
U0356_KG,4929288,广东电网有限责任公司广州供电局
U0356_KG,4929318,国网辽宁省电力有限公司经济技术研究院
U0356_KG,4929321,鸿浩电力设备有限公司
U0356_KG,4929494,国网安徽省电力有限公司; 国网安徽省电力有限公司信息通信分公司; 北京国网信通埃森哲信息技术有限公司
U0356_KG,4929579,广东电网有限责任公司广州供电局
U0356_KG,4929598,国网吉林省电力有限公司松原供电公司; 宁波大学科学技术学院
U0356_KG,4929635,湖北第二师范学院
U0356_KG,4929751,安徽明生恒卓科技有限公司
U0356_KG,4929778,三峡智慧水务科技有限公司
U0356_KG,4929979,兰州科迪森电力有限公司
U0356_KG,4929981,国网天津市电力公司电力科学研究院; 国网天津市电力公司; 国家电网有限公司
U0356_KG,4930040,国网上海市电力公司
U0356_KG,4930041,国网上海市电力公司
U0356_KG,4930159,江西博微新技术有限公司
U0356_KG,4930235,北京国电通网络技术有限公司; 国网信息通信产业集团有限公司
U0356_KG,4930302,国网四川省电力公司电力科学研究院
U0356_KG,4930435,贵州电网有限责任公司
U0356_KG,4930458,国网上海市电力公司
U0356_KG,4930508,国网上海市电力公司
U0356_KG,4930602,中国大唐集团数字科技有限公司
U0356_KG,4943274,辽宁大唐国际新能源有限公司
U0356_KG,4943307,中国南方电网有限责任公司
U0356_KG,4943370,广东电网有限责任公司数智运营中心
U0356_KG,4943444,国网信息通信产业集团有限公司; 福建亿榕信息技术有限公司
U0356_KG,4943958,无锡学院
U0356_KG,4944160,国网安徽省电力有限公司淮北供电公司
U0356_KG,4944277,国网湖南省电力有限公司; 国网湖南省电力有限公司长沙供电分公司; 国家电网有限公司
U0356_KG,4944364,南京大学; 新疆维吾尔自治区应急管理科学研究院(新疆维吾尔自治区化学品登记中心、新疆维吾尔自治区劳动防护用品质量监督检验站)
U0356_KG,4944442,广东电网有限责任公司; 广东电网有限责任公司信息中心
U0356_KG,4944507,四川省明厚天信息技术股份有限公司
U0356_KG,4944621,国网冀北电力有限公司承德供电公司
U0356_KG,4944632,新电立(北京)科技有限公司
U0356_KG,4945095,国网上海市电力公司; 东南大学
U0356_KG,4945118,中国南方电网有限责任公司
U0356_KG,4930719,山东浪潮智慧能源科技有限公司
U0356_KG,4930760,北京华软恒信科技发展有限公司
U0356_KG,4930764,国网安徽省电力有限公司宿州供电公司
U0356_KG,4930839,河南天通电力有限公司
U0356_KG,4930843,国网北京市电力公司; 中国电子技术标准化研究院
U0356_KG,4991091,广西电网有限责任公司
U0356_KG,4991104,广西电网有限责任公司
U0356_KG,4991344,国网山西省电力有限公司太原供电分公司
U0356_KG,4991358,国网北京市电力公司; 国家电网有限公司
U0356_KG,4991390,北京数洋智慧科技有限公司
U0356_KG,4991547,国网山西省电力有限公司太原供电分公司
U0356_KG,4991567,桂林电子科技大学
U0356_KG,4991812,华能包头新能源发电有限公司; 西安热工研究院有限公司
U0356_KG,4992123,国网辽宁省电力有限公司经济技术研究院
U0356_KG,4992162,广东电网有限责任公司江门供电局
U0356_KG,4992237,国网湖北省电力有限公司宜昌供电公司; 三峡大学; 国网湖北省电力有限公司
U0356_KG,4992287,济南市建设工程勘察设计质量监督站
U0356_KG,4992372,智洋创新科技股份有限公司
U0356_KG,4992398,上海电器科学研究所(集团)有限公司; 上海联联睿科能源科技有限公司
U0356_KG,4992426,云南电网有限责任公司德宏供电局
U0356_KG,4992594,国网山西省电力有限公司营销服务中心; 国网山西省电力有限公司太原供电分公司
U0356_KG,4945194,北京鲁电国际电力工程有限公司
U0356_KG,4945739,江苏华电通州热电有限公司
U0356_KG,4945872,山东登远信息科技有限公司
U0356_KG,4945916,国电南瑞科技股份有限公司; 国网天津市电力公司
U0356_KG,4945929,国网江苏省电力有限公司电力科学研究院; 国网江苏省电力有限公司; 江苏省电力试验研究院有限公司
U0356_KG,4946268,江西变电设备有限公司
U0356_KG,4946644,国网上海市电力公司
U0356_KG,4946654,内蒙古京宁热电有限责任公司
U0356_KG,4946870,华能能源交通产业控股有限公司
U0356_KG,4947141,武汉恒诚智创信息科技有限公司
U0356_KG,4947151,陕西中试电力科技有限公司; 国网陕西省电力有限公司电力科学研究院
U0356_KG,4992771,华能能源交通产业控股有限公司
U0356_KG,4992992,山东正晨科技股份有限公司
U0356_KG,4993423,南京南瑞信息通信科技有限公司
U0356_KG,4993603,华能太仓发电有限责任公司
U0356_KG,4993692,湖北兴屹电气集团有限公司
U0356_KG,4993751,浙江大学
U0356_KG,4993931,国家电网有限公司西北分部
U0356_KG,4994324,国网上海市电力公司
U0356_KG,4994352,浙江卓亚科技有限公司
U0356_KG,4994461,国家能源集团永州发电有限公司
U0356_KG,4994553,北京冠宇信息科技股份有限公司
U0356_KG,4994554,国网浙江省电力有限公司台州市路桥区供电公司
U0356_KG,4994571,南京南瑞信息通信科技有限公司
U0356_KG,4891849,国网智能科技股份有限公司
U0356_KG,4891935,中国南方电网有限责任公司
U0356_KG,4892460,广东电网有限责任公司
U0356_KG,4892517,国网河南省电力公司信息通信分公司
U0356_KG,4892522,上海电力大学
U0356_KG,4892696,华南理工大学
U0356_KG,4892922,国网江西省电力有限公司电力科学研究院; 国网江西省电力有限公司南昌供电分公司
U0356_KG,4892923,贵州电网有限责任公司
U0356_KG,4892957,常州常供电力设计院有限公司
U0356_KG,4893099,北京国电通网络技术有限公司; 国网信息通信产业集团有限公司
U0356_KG,4893201,国家电网有限公司客户服务中心
U0356_KG,4893320,国网江苏省电力有限公司宿迁供电分公司; 国网江苏省电力有限公司泗阳县供电分公司
U0356_KG,4893332,广西电网有限责任公司电力科学研究院
U0356_KG,4893428,国网上海市电力公司
U0356_KG,4893633,国网江西省电力有限公司南昌供电分公司
U0356_KG,4893720,南方电网数字传媒科技有限公司
U0356_KG,4994727,国网江苏省电力有限公司淮安供电分公司; 国网江苏省电力有限公司
U0356_KG,4994797,上海义顺工程管理咨询有限公司
U0356_KG,4994801,浙江华云信息科技有限公司; 国网浙江省电力有限公司
U0356_KG,4994906,内蒙古工业大学
U0356_KG,4994928,四川嘉能佳电力集团有限责任公司
U0356_KG,4995144,南京南瑞信息通信科技有限公司
U0356_KG,4995208,新疆鲲鹏信息技术有限公司
U0356_KG,4995228,国网浙江省电力有限公司经济技术研究院
U0356_KG,4995263,郑州龙华机电工程有限公司
U0356_KG,4995366,广西电网有限责任公司
U0356_KG,4995368,广西电网有限责任公司
U0356_KG,4995436,广东电网有限责任公司梅州供电局
U0356_KG,4995470,广东云山能源科技有限公司
U0356_KG,4995571,广东中兴电器开关股份有限公司
U0356_KG,4995949,中国电力科学研究院有限公司; 国网山东省电力公司; 国家电网有限公司
U0356_KG,4995980,海南美亚电能有限公司
U0356_KG,4996304,杭州艾草信息服务有限公司
U0356_KG,4996383,国电南京自动化股份有限公司
U0356_KG,4996472,国网江西省电力有限公司超高压分公司
U0356_KG,4996484,国网江西省电力有限公司超高压分公司
U0356_KG,4996558,国网江西省电力有限公司电力科学研究院; 中国科学技术大学
U0356_KG,4996559,国网江西省电力有限公司电力科学研究院; 中国科学技术大学
U0356_KG,4996670,长沙德自信息技术有限公司
U0356_KG,4893897,河南送变电建设有限公司
U0356_KG,4893917,广东电网有限责任公司广州供电局
U0356_KG,4894062,新疆大学; 国网新疆电力有限公司营销服务中心
U0356_KG,4894253,国网安徽省电力有限公司; 国网安徽省电力有限公司电力科学研究院; 国网安徽省电力有限公司宣城供电公司
U0356_KG,4894368,中国南方电网有限责任公司超高压输电公司电力科研院
U0356_KG,4894401,国网山东省电力公司电力科学研究院
U0356_KG,4894475,国网宁夏电力有限公司电力科学研究院; 合肥工业大学; 中国电力科学研究院有限公司; 国网宁夏电力有限公司
U0356_KG,4894498,国网福建省电力有限公司漳州供电公司
U0356_KG,4894688,贵州电网有限责任公司
U0356_KG,4894907,国网浙江省电力有限公司衢州供电公司
U0356_KG,4894913,中国电力科学研究院有限公司; 国家电网有限公司; 国家电网有限公司华中分部
U0356_KG,4895033,贵州乌江水电开发有限责任公司大龙分公司
U0356_KG,4895080,国网吉林省电力有限公司电力科学研究院; 吉林省电力科学研究院有限公司
U0356_KG,4895100,南方电网调峰调频(广东)储能科技有限公司
U0356_KG,4895183,南京悠阔电气科技有限公司
U0356_KG,4895297,广东电网有限责任公司广州供电局
U0356_KG,4895456,深圳市国电科技通信有限公司
U0356_KG,4895515,中国电力科学研究院有限公司
U0356_KG,4895533,南京南瑞瑞中数据股份有限公司; 国网电力科学研究院有限公司
U0356_KG,4895609,云南电网有限责任公司
U0356_KG,4895647,国网甘肃省电力公司营销服务中心
U0356_KG,4895913,江苏电力信息技术有限公司
U0356_KG,4949339,华北电力科学研究院有限责任公司; 国家电网有限公司
U0356_KG,4949392,广东电网有限责任公司珠海供电局
U0356_KG,4949505,国网江苏省电力有限公司建设分公司
U0356_KG,4949955,国网上海市电力公司
U0356_KG,4949987,安徽继远软件有限公司
U0356_KG,4949991,福建亿榕信息技术有限公司
U0356_KG,4950103,国网冀北电力有限公司张家口供电公司
U0356_KG,4950159,国网河北省电力有限公司营销服务中心; 国家电网有限公司
U0356_KG,4950499,中国长江三峡集团有限公司
U0356_KG,4950502,广西电网有限责任公司
U0356_KG,4950507,三峡大学
U0356_KG,4950510,三峡大学
U0356_KG,4950594,广东华电清远能源有限公司; 济南奔腾时代电力科技有限公司
U0356_KG,4950608,中国长江三峡集团有限公司
U0356_KG,4950622,慧电科技(苏州)有限公司
U0356_KG,4950697,中国电建集团河南省电力勘测设计院有限公司; 中国电建集团华中电力设计研究院有限公司
U0356_KG,4950813,中国电力科学研究院有限公司; 北京科技大学
U0356_KG,4950898,南方电网数字电网科技(广东)有限公司
U0356_KG,5011223,国网陕西省电力有限公司电力科学研究院
U0356_KG,5011285,国网湖北省电力有限公司技术培训中心
U0356_KG,5011305,南方电网科学研究院有限责任公司
U0356_KG,4896060,成都城电电力工程设计有限公司
U0356_KG,4896246,南方电网科学研究院有限责任公司; 贵州电网有限责任公司
U0356_KG,4896281,河北师范大学
U0356_KG,4896471,广东电网有限责任公司汕尾供电局
U0356_KG,4896561,中国大唐集团科学技术研究总院有限公司; 中国大唐集团科学技术研究总院有限公司中南电力试验研究院
U0356_KG,4896789,中国南方电网有限责任公司
U0356_KG,4896794,贵州电网有限责任公司
U0356_KG,4896839,南京苏逸实业有限公司; 南京苏逸实业有限公司科技信息网络分公司
U0356_KG,4897000,国网信息通信产业集团有限公司; 北京国网信通埃森哲信息技术有限公司
U0356_KG,4897036,福建亿兴电力设计院有限公司
U0356_KG,4897084,广东电网有限责任公司广州供电局
U0356_KG,4897096,国网福建省电力有限公司
U0356_KG,4897152,国家电网有限公司技术学院分公司; 国家电网有限公司; 山东电力高等专科学校
U0356_KG,4897188,国家电网有限公司华东分部
U0356_KG,4897407,广东电网有限责任公司
U0356_KG,4897417,北京四方继保自动化股份有限公司; 北京四方继保工程技术有限公司
U0356_KG,4897568,国网甘肃省电力公司电力科学研究院
U0356_KG,4897629,南方电网人工智能科技有限公司
