category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,quality_multiyear_share_ratio,quality_share_growth_ratio,geometry_multiyear_share_ratio,geometry_share_growth_ratio,dedup_multiyear_share_ratio,dedup_share_growth_ratio,exclude_needs_review_multiyear_share_ratio,exclude_needs_review_share_growth_ratio,supported_only_multiyear_share_ratio,supported_only_share_growth_ratio,papers_2025_jan_aug,share_2025_jan_aug,papers_2026_jan_aug,share_2026_jan_aug,share_ratio_2026_ytd,robust_min_ratio,emerging_robust,core_review_pass,emerging_review_pass,paper_review_reason,paper_review_decision,final_core,final_emerging,core_review_basis,review_status
C0699,电池模组与电池包装配结构,电化学储能,方向候选,能源电力直接相关,True,True,12,418193,2.9863725846218537e-05,7,337646,2.2187970569875835e-05,5,294889,1.8627397854123767e-05,10,259776,4.036117485614124e-05,10,242709,4.319494495729871e-05,12,7,1.3459421965686182,3,22,7.333333333333333,2.7058847760046947e-05,1.1036584451431468,0.691370850819256,0.2360055308350013,2,0,3,24,2.355969809007271e-05,0,0,0.0,14,34,13.0,1.0714285714285714,0.4058147471844033,2.520483126205631e-05,1.184841332033664,0.5934429817784569,0.33606496900342087,0.7545233283185087,17.326656394453003,67.75808936825887,False,False,历史峰值以下的恢复或波动,2026Q2,1.4271283458219413,1.6166391546535497,0.670914468450539,0.7025450168349161,1.1717314793759848,1.4106075117127845,1.1337486090302795,1.3723913090105744,1.1516479746810473,1.469951768783583,3,1.4095681485926469e-05,13,4.2842725939842467e-05,3.039422108297344,0.670914468450539,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0700,永磁同步电机控制,电力电子与电机,方向候选,能源电力直接相关,True,True,421,418193,0.001007004835534489,314,337646,0.0009304155658967934,316,294889,0.0010719220765145767,322,259776,0.0012396646562957668,279,242709,0.0011498082967204752,421,314,1.082317270309073,3,952,317.3333333333333,0.001080667432902379,0.9318360162200388,0.8123203564934351,-0.031236477271073593,3,4,3,1051,0.0010031141593152863,12,3,1.0,450,834,341.6666666666667,1.316147859922179,0.4194961794968954,0.0010670045234270505,0.9437681035316964,0.8415276247779181,0.8395584280212669,1.0,60.71648690292759,50.93605546995378,True,False,历史峰值以下的恢复或波动,2026Q2,0.7727314860387244,0.9036461728607286,0.9257649368572539,1.077454824910574,0.9703230176204424,1.1162198570944641,0.957074286647201,1.1035858888673267,0.9775444860088764,1.1820375272666714,215,0.0008678912457763297,278,0.0008838295684626761,1.018364423842171,0.7727314860387244,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0701,电气设备风冷散热,热工与能效,方向候选,能源电力直接相关,True,True,3,418193,8.36184323694119e-06,0,337646,1.4791980379917224e-06,0,294889,1.6933998049203425e-06,0,259776,1.9219607074352973e-06,1,242709,6.170706422471244e-06,3,0,5.652957225588196,3,0,0.0,1.6981861834491209e-06,4.9239849660994,1.3550868676057415,0.7984703293277429,2,0,3,3,3.844813693284418e-06,0,0,0.0,3,3,0.0,4.0,0.0,5.601073613790291e-07,14.929000783624167,0.7711010998302732,0.005702146612989463,0.024161638190633317,3.5670261941448387,94.63790446841294,False,False,多年背景上持续抬升,2026Q2,2.049623310647944,2.2973293250339912,3.527883144396731,4.053144327893747,5.223294951381158,5.924551549193695,5.0571691595922665,5.764043497844411,5.167207733228013,6.173797428891049,1,6.0410063511113434e-06,2,7.933838137007865e-06,1.3133305406223093,1.3133305406223093,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0702,电气设备液冷散热,热工与能效,方向候选,能源电力直接相关,True,True,0,418193,1.1945490338487415e-06,0,337646,1.4791980379917224e-06,0,294889,1.6933998049203425e-06,0,259776,1.9219607074352973e-06,0,242709,2.0569021408237483e-06,0,0,0.8075653179411709,3,0,0.0,1.6981861834491209e-06,0.7034264237284859,0.5807515146881749,-0.17448474519991386,0,0,3,0,1.4557156255869353e-06,0,0,0.0,0,0,0.0,1.0,0.0,5.601073613790291e-07,2.1327143976605956,0.04231538842666648,0.5,0.981675392670157,2.0724191063174113,15.439137134052386,False,False,近期份额下降,2026Q2,0.6832077702159813,0.7657764416779972,0.7055766288793462,0.8106288655787495,0.7461849930544512,0.8463645070276706,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,0,2.0136687837037813e-06,0,1.5867676274015728e-06,0.7879983243733855,0.6832077702159813,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0703,电站锅炉运行与燃烧,热工与能效,方向候选,能源电力直接相关,True,True,1,418193,3.5836471015462244e-06,3,337646,1.0354386265942057e-05,7,294889,2.5400997073805136e-05,3,259776,1.3453724952047081e-05,1,242709,6.170706422471244e-06,1,3,0.3460994219747875,3,13,4.333333333333333,1.6403036097264757e-05,0.2184746214235184,0.14108293037212594,-0.9792037014169637,1,0,3,11,1.3113010147097805e-05,0,0,0.0,3,15,7.0,0.5,0.4885984026202365,1.5122898757233787e-05,0.2369682664067328,0.04386105612412862,0.9766024226576907,1.0,18.75192604006163,3.6556240369799693,False,False,近期份额下降,2026Q2,0.4652719584561423,0.7657764416779971,0.23538703232995611,0.34741237096232125,0.23190412933982293,0.36272764586900175,0.2245566782848394,0.35290062231700475,0.22968707828014806,0.3779875976872071,2,1.0068343918518907e-05,0,1.5867676274015728e-06,0.15759966487467708,0.15759966487467708,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0704,汽轮机运行与热力性能,热工与能效,方向候选,能源电力直接相关,True,True,17,418193,4.180921618470595e-05,13,337646,3.9938347025776506e-05,8,294889,2.8787796683645823e-05,8,259776,3.267333202640005e-05,15,242709,6.37639663655362e-05,17,13,1.0468439306644808,3,29,9.666666666666666,3.379982524527413e-05,1.2369654541498463,0.6556871940027782,0.18658261351668592,2,0,3,38,3.684511996470943e-05,0,0,0.0,17,47,12.333333333333334,1.3499999999999999,0.1632260747804822,3.304633432136272e-05,1.2651695579342515,0.7003429055057465,0.2314223000629917,0.5644755708916426,11.771956856702621,68.12788906009246,False,False,历史峰值以下的恢复或波动,2026Q2,1.2753287783108278,1.3548352429687642,1.510729007416548,1.2738453601951776,1.3918934904478393,1.287945988955151,1.2690799256183134,1.06741546256378,1.3055190720761507,1.1432958201650092,14,5.8396394727409654e-05,13,4.2842725939842467e-05,0.7336536123476348,0.7336536123476348,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0705,天然气管网优化运行,化石能源,方向候选,能源电力直接相关,True,True,17,418193,4.180921618470595e-05,10,337646,3.106315879782617e-05,13,294889,4.5721794732849244e-05,6,259776,2.4985489196658865e-05,9,242709,3.9081140675651216e-05,17,10,1.3459421965686182,3,29,9.666666666666666,3.392348090911143e-05,1.232456548215738,0.9144264005600755,-0.044729147457371,3,0,3,40,3.9531389905127124e-05,0,0,0.0,17,38,15.333333333333334,1.1020408163265305,0.4479602827520053,3.304633432136272e-05,1.2651695579342515,0.7003429055057465,0.2314223000629917,0.5644755708916426,21.926040061633284,65.12711864406779,False,False,历史峰值以下的恢复或波动,2026Q2,0.7803452027956121,0.9359489842731077,1.324706522910604,1.3510481092979159,1.3062377882856613,1.4106075117127845,1.265548357968787,1.3723913090105742,1.301273026842419,1.4699517687835832,10,4.228704445777941e-05,14,4.601626119464561e-05,1.0881881622299132,0.7803452027956121,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0706,轨道交通能耗与牵引优化,交通与充电,方向候选,能源电力直接相关,True,True,2,418193,5.972745169243707e-06,0,337646,1.4791980379917224e-06,0,294889,1.6933998049203425e-06,2,259776,9.609803537176486e-06,2,242709,1.0284510704118742e-05,2,0,4.037826589705854,3,2,0.6666666666666666,4.260800460029517e-06,1.4017894584066795,0.5807515146881749,0.6302342110171368,2,0,3,2,3.048447670718591e-06,0,0,0.0,2,2,1.0,1.5,0.2382570057707994,2.8005368068951457e-06,2.132714397660595,0.36947146747670884,0.21883288059630673,0.5434591405537419,5.539291217257318,86.47149460708782,False,False,历史峰值以下的恢复或波动,2026Q2,1.1871064918901955,2.2973293250339912,0.8429523843814722,2.4318865967362484,1.4935531203553654,4.231822535138353,1.4424129057502169,4.117173927031723,1.4398709078664824,4.4098553063507495,0,2.0136687837037813e-06,1,4.760302882204719e-06,2.3639949731201564,0.8429523843814722,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0707,船舶燃料与能效,交通与充电,方向候选,能源电力直接相关,True,True,25,418193,6.0922000726285816e-05,26,337646,7.83974960135613e-05,21,294889,7.281619161157473e-05,19,259776,7.495646758997659e-05,16,242709,6.78777706471837e-05,25,26,0.7770911549999946,3,66,22.0,7.539005173837087e-05,0.8080907138478415,0.7770911549999946,-0.08917198668453175,1,0,3,72,7.071189611714061e-05,0,0,0.0,37,100,37.0,1.0,0.5358238190354777,7.449427906341087e-05,0.8178077765465441,0.518063374435824,0.8181497526574812,1.0,29.33744221879815,21.806625577812017,False,False,近期份额下降,2026Q2,0.6343481622900902,0.5042918030562421,0.9453221358873785,0.882684764741305,0.8465676076595742,0.8131737420461933,0.8294664417352581,0.7923617746362938,0.8512266028427775,0.8486891344297669,19,7.853308256444747e-05,22,7.140454323307077e-05,0.9092288358154448,0.5042918030562421,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0708,电缆桥架与线束支撑,电网与电力系统,方向候选,能源电力直接相关,True,True,0,418193,1.1945490338487415e-06,0,337646,1.4791980379917224e-06,0,294889,1.6933998049203425e-06,1,259776,5.765882122305892e-06,0,242709,2.0569021408237483e-06,0,0,0.8075653179411709,3,1,0.3333333333333333,2.979493321739319e-06,0.40092354801836155,0.20717541713652263,-0.17448474519991386,0,0,3,0,1.4557156255869353e-06,0,0,0.0,0,0,0.3333333333333333,0.75,0.0,1.6803220841370873e-06,0.7109047992201984,0.028958736186129395,0.7531985961915386,1.0,2.0724191063174113,10.400616332819723,False,False,近期份额下降,2026Q2,0.3957021639633985,0.7657764416779972,0.40191307526588566,0.8106288655787495,0.4266328258911398,0.8463645070276706,0.4123211971998897,0.8234347854063445,0.4143162533335792,0.8819710612701498,0,2.0136687837037813e-06,0,1.5867676274015728e-06,0.7879983243733855,0.3957021639633985,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0709,核结构材料辐照损伤,核能与等离子体,方向候选,能源电力直接相关,True,True,7,418193,1.791823550773112e-05,8,337646,2.5146366645859282e-05,8,294889,2.8787796683645823e-05,9,259776,3.6517253441270645e-05,5,242709,2.262592354906123e-05,7,8,0.7125576334775037,3,25,8.333333333333334,3.0150472256925248e-05,0.5942936931482222,0.4906786195338694,-0.23706631667691624,2,0,3,23,2.3950799612412077e-05,0,0,0.0,22,58,21.0,1.0454545454545454,0.4201759150031388,2.8565475430330486e-05,0.6272689404884103,0.2778858966351288,0.8883768901803661,1.0,18.505392912172574,13.251155624036981,False,False,近期份额下降,2026Q2,0.9975360976477814,1.0442406022881778,0.5887250727384272,0.6198926619131613,0.6306140467877598,0.7467922120832389,0.6104491517944983,0.726560104770304,0.6226969382074877,0.7782097599442498,5,2.2150356620741594e-05,5,1.7454443901417302e-05,0.7879983243733855,0.5887250727384272,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0710,水电站运行调度,风能与水能海洋能源,方向候选,能源电力直接相关,True,True,40,418193,9.675847174174805e-05,32,337646,9.614787246946195e-05,24,294889,8.297659044109679e-05,15,259776,5.958078193049421e-05,12,242709,5.14225535205937e-05,40,32,1.0063506269728437,3,71,23.666666666666668,7.956841494701765e-05,1.2160412119077246,1.0063506269728437,0.0768296830809927,2,0,3,96,9.19609782174356e-05,0,0,0.0,56,104,37.0,1.5,0.4103461607355012,8.009535267720116e-05,1.2080410224511064,0.8216304273552993,0.17555786342343638,0.45877490441664553,25.523882896764256,64.0446841294299,False,False,平稳或增长证据不足,2026Q2,0.990409106950994,0.8031313900525336,1.1030982670110507,0.8990611054600676,1.2552683051377944,1.0286584008490152,1.2474711802224099,1.0261264248909832,1.2878209605375786,1.0990716301981867,30,0.00012283379580593066,33,0.00010631343103590538,0.8655063562789644,0.8031313900525336,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0711,水轮机性能与设计,风能与水能海洋能源,方向候选,能源电力直接相关,True,True,22,418193,5.3754706523193365e-05,24,337646,7.24807038615944e-05,19,294889,6.604259239189335e-05,21,259776,8.264431041971778e-05,27,242709,0.00011312961774530616,22,24,0.7416416185174018,3,64,21.333333333333332,7.372253555773519e-05,0.7291489110693408,0.47516033019941584,-0.10293432337957764,2,0,3,65,6.409266759222703e-05,0,0,0.0,33,106,36.666666666666664,0.9026548672566372,0.2634240552073764,7.225384961789476e-05,0.7439701387188123,0.4604055420584386,0.8960351259596399,1.0,17.403697996918336,19.830508474576273,False,False,近期份额下降,2026Q2,0.6626875971724815,0.6163566481798514,0.7070980257356038,0.7710859940871031,0.7386812866402637,0.7427280367793844,0.7485889787231562,0.7562156192507244,0.7662127158567019,0.8099734236154437,19,7.853308256444747e-05,15,4.918979644944876e-05,0.6263576424506397,0.6163566481798514,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0712,电力负荷预测,电网与电力系统,方向候选,能源电力直接相关,True,True,436,418193,0.0010428413065499513,337,337646,0.0009984586756444126,230,294889,0.0007806573100682778,199,259776,0.0007668623222666836,198,242709,0.000816590149907028,436,337,1.0444511445372477,3,766,255.33333333333334,0.0008486594359931247,1.2288101237330726,1.0444511445372477,0.14478401122156326,2,4,3,1003,0.000940652430754214,12,3,1.0,526,992,346.3333333333333,1.517274472168906,0.4544818312574805,0.0008586445849940517,1.2145203321315718,1.079849187574626,0.000585454389957229,0.0029078860428339184,61.98767334360555,68.33590138674886,True,False,平稳或增长证据不足,2026Q2,1.2976210352673874,1.0915590843478542,1.2083377956983896,1.03798387295309,1.2147666275873026,1.0307464873786307,1.2607257284672118,1.0649756557922057,1.298009581915647,1.1406825725760605,283,0.001141750200360044,324,0.0010298121901836208,0.9019592813374376,0.9019592813374376,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0713,电价预测,电网与电力系统,方向候选,能源电力直接相关,True,True,171,418193,0.0004097303186101183,98,337646,0.0002914020134843693,72,294889,0.0002455429717134497,50,259776,0.00019411803145096503,52,242709,0.00021597472478649356,171,98,1.4060655028112772,3,220,73.33333333333333,0.00024368767221626133,1.6813748306746594,1.4060655028112772,0.2560136071727692,3,3,3,341,0.00031555843460264577,5,1,0.4166666666666667,210,384,117.66666666666667,1.7780898876404494,0.4612156943254018,0.00024700734636815187,1.6587778648471294,1.358696853728917,2.6345642291840373e-07,2.1020459275404555e-06,44.817026194144844,88.27812018489983,False,True,多年背景上持续抬升,2026Q2,1.655309653039317,1.3759072651287592,1.6665998167856062,1.4219227642119048,1.5894915504985714,1.3261219281235694,1.7249133677329622,1.4336960984486098,1.7791583279783143,1.5356145889119868,69,0.0002798999609348256,146,0.00046492291482866084,1.6610324391467766,1.3261219281235694,True,False,True,中长期、日前、跨境和价格趋势预测证据一致。,方向证据可用（含边界说明）,False,True,未通过或尚未完成核心范围审阅,已有样本依据的专家初评候选
C0714,层状及富镍锂电正极材料,电化学储能,方向候选,能源电力直接相关,True,True,588,418193,0.0014059842128399686,507,337646,0.0015013860085615982,461,294889,0.001563008019941476,419,259776,0.0016125250335382144,365,242709,0.00150359546494216,588,507,0.9364575164697124,3,1387,462.3333333333333,0.0015589730206804295,0.9018656475699064,0.8719146578177132,-0.05293730882120107,1,4,3,1556,0.0014901260804476809,12,3,1.0,795,1216,564.0,1.4088495575221238,0.621760348934171,0.001554297927826806,0.904578322899647,0.8214331163180374,0.979353537506241,1.0,73.72110939907552,39.895993836671806,True,False,近期份额下降,2026Q2,0.9390710135601191,0.9223235847808247,0.9352199399237678,0.9801138553558745,0.8918080849218785,0.9473153321470521,0.9259641286805423,0.9548598447519877,0.948672375842848,1.022738856270903,372,0.001500183243859317,421,0.0013376451098995258,0.891654479794314,0.891654479794314,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0715,锂电磷酸盐正极材料,电化学储能,方向候选,能源电力直接相关,True,True,166,418193,0.0003977848282716309,129,337646,0.0003831122918398561,108,294889,0.00036746775766771433,87,259776,0.000336343123801177,63,242709,0.00026122657188461603,166,129,1.0382982659243625,3,324,108.0,0.00036230772443624913,1.0979198108198884,1.0382982659243625,0.03963782302007868,3,4,3,403,0.00038278829259306713,10,1,0.8333333333333334,277,538,176.66666666666666,1.5647279549718576,0.578508142925309,0.0003635096775349899,1.0942895137457291,0.9077919411096786,0.17511756510195098,0.45877490441664553,57.553929121725744,62.13790446841294,False,False,平稳或增长证据不足,2026Q2,1.012361581709824,1.0388440100282907,1.139024922480892,1.0497083466710995,1.0758643439642326,0.9966840719823921,1.1268879147966393,1.0587018669510144,1.1578361297358297,1.1339627930616212,91,0.000368501387417792,119,0.0003792374629489759,1.0291344236351865,0.9966840719823921,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0716,柴油机燃烧与排放,化石能源,方向候选,能源电力直接相关,True,True,43,418193,0.0001039257659448405,27,337646,8.135589208954473e-05,36,294889,0.000123618185759185,43,259776,0.00016721058154687085,31,242709,0.00012958483487189614,43,27,1.2774215029251248,3,106,35.333333333333336,0.00012406155313186685,0.8376951869559159,0.6215262514095679,-0.08676040644681748,3,0,3,106,0.00010296661459785674,0,0,0.0,98,190,66.33333333333333,1.4702970297029705,0.4405215971915732,0.0001193028679737332,0.8711086976360177,0.6122162678732159,0.7879176593884476,1.0,28.597842835130972,50.91294298921418,False,False,历史峰值以下的恢复或波动,2026Q2,0.9263684978790526,1.3092306906107694,0.8182786121064104,1.3280515457353979,0.903313171425153,1.3080178744973092,0.8609943317149238,1.3025241150973086,0.8743511772650413,1.3951178605546006,20,8.256042013185503e-05,30,9.679282527149593e-05,1.1723877508969882,0.8182786121064104,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0717,双燃料发动机,化石能源,方向候选,能源电力直接相关,True,True,18,418193,4.419831425240343e-05,6,337646,1.922957449389239e-05,8,294889,2.8787796683645823e-05,5,259776,2.114156778178827e-05,2,242709,1.0284510704118742e-05,18,6,2.298455135678717,3,19,6.333333333333333,2.305297965310883e-05,1.9172495233796394,1.5353142422848995,0.21436753909409134,4,0,3,32,3.0738561809980545e-05,0,0,0.0,30,57,15.0,1.9375,0.4343384959791115,2.1844187093782137e-05,2.023344428549795,1.0710329161394356,0.014472907682592927,0.05454613448213415,20.824345146379045,93.99845916795068,False,False,多年背景上持续抬升,2026Q2,1.4038353022510877,1.4464666120584393,1.7874369075415186,2.284499530267385,1.9235174534946278,2.2786736727668053,1.969304705617434,2.3436220815411346,2.017302359119903,2.5102253282304265,6,2.6177694188149157e-05,15,4.918979644944876e-05,1.879072927351919,1.4038353022510877,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0718,配电网规划与容量配置,电网与电力系统,方向候选,能源电力直接相关,True,True,170,418193,0.00040734122054242083,127,337646,0.0003771954996878892,119,294889,0.00040472255337596185,90,259776,0.0003478748880457888,109,242709,0.00045046156884040087,170,127,1.07992068007035,3,336,112.0,0.0003765976470365466,1.081635065295272,0.9042751895372951,0.0032247174760895447,3,4,3,416,0.00039641975786875735,11,1,0.9166666666666666,217,411,152.0,1.4248366013071896,0.4039661025961074,0.0003769522542080866,1.0806175477002422,0.8987805331511205,0.20788670844209395,0.5232048031260754,50.691448382126346,60.54314329738059,False,False,历史峰值以下的恢复或波动,2026Q2,1.1451840455629503,1.2048930026402054,1.074121896251389,1.0766814163328007,1.0905871791413426,1.099931201440819,1.1103804809757287,1.1011422032296607,1.1400450952535177,1.1794201250710632,101,0.0004087747630918676,106,0.000337981504636535,0.8268159758203502,0.8268159758203502,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0719,气候变化适应与风险,能源政策与治理,方向候选,能源治理与政策研究,True,False,62,418193,0.00014931862923109267,80,337646,0.00023815088411666732,64,294889,0.00021844857483472417,45,259776,0.00017489842437661205,49,242709,0.00020363331194155106,62,80,0.6269917064760643,3,189,63.0,0.00021049929444266782,0.7093545354935217,0.6269917064760643,-0.19023407872959908,1,0,3,206,0.00020197269606082806,2,0,0.16666666666666666,107,417,141.33333333333334,0.7587822014051522,0.3790111974784794,0.00021228068996265203,0.7034018461941277,0.5284932028532389,0.992870480122794,1.0,33.45531587057011,12.253466872110941,False,False,近期份额下降,2026Q2,0.7837156084442725,0.6573479189625285,0.5711494352065694,0.5810702487776876,0.7324340617911365,0.6670024922933299,0.7278826420085892,0.6393127215887767,0.7497125570615678,0.6847601407376939,69,0.0002798999609348256,30,9.679282527149593e-05,0.3458122142933562,0.3458122142933562,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0720,气候变化减缓政策,能源政策与治理,方向候选,能源治理与政策研究,True,False,70,418193,0.00016843141377267254,87,337646,0.0002588596566485514,99,294889,0.00033698656117914813,58,259776,0.00022486940276992976,46,242709,0.0001912918990966086,70,87,0.6506669133126005,3,244,81.33333333333333,0.00027357187353254313,0.6156751847248527,0.4998164116198431,-0.3467572123730758,1,0,3,256,0.0002547592105334574,2,0,0.16666666666666666,129,410,151.0,0.8552631578947368,0.3598690670913781,0.00027389249971434523,0.6149544582211532,0.4718164427547652,0.9998722491475103,1.0,34.17950693374422,9.010015408320493,False,False,近期份额下降,2026Q2,0.6022513145788393,0.6928453519943784,0.5921575818034702,0.6304891176723606,0.6035950516601299,0.646041546784435,0.6321474738233342,0.6634531699559689,0.6494749952781952,0.7106166836519494,75,0.000304063986339271,41,0.00013170171307433053,0.43313815180788734,0.43313815180788734,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0721,光伏清扫机器人,电网与电力系统,方向候选,能源电力直接相关,True,True,13,418193,3.225282391391602e-05,11,337646,3.402155487380962e-05,3,294889,1.1853798634442397e-05,6,259776,2.4985489196658865e-05,4,242709,1.8512119267413733e-05,13,11,0.9480114601918092,3,20,6.666666666666667,2.362028090163696e-05,1.365471649055655,0.9480114601918092,0.500478613274594,2,0,3,27,2.6042725807389348e-05,0,0,0.0,13,27,5.0,2.3333333333333335,0.1873074385143448,2.2964401816540194e-05,1.4044704569960016,0.7065709034688956,0.1782066224589704,0.4640797459869021,9.946070878274268,73.38983050847457,False,False,近期份额下降,2026Q2,1.3068017853559868,0.6756850955982328,1.331817391260691,0.8811183321508146,1.3435752869246778,1.0245465085071803,1.399724502499877,0.9666408350422304,1.4433335603570079,1.0353573327953933,9,3.825970689037184e-05,10,3.332212017543303e-05,0.8709455164126894,0.6756850955982328,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0722,变电站巡检机器人,电网与电力系统,方向候选,能源电力直接相关,True,True,5,418193,1.3140039372336156e-05,12,337646,3.697995094979306e-05,10,294889,3.556139590332719e-05,6,259776,2.4985489196658865e-05,7,242709,3.085353211235622e-05,5,12,0.3553287398941152,3,28,9.333333333333334,3.250894534992637e-05,0.4041976517815862,0.3553287398941152,-0.4977983276624398,0,0,3,27,2.8560462075152132e-05,0,0,0.0,10,35,16.0,0.6470588235294118,0.4352711364624705,3.192611959860466e-05,0.41157646270643067,0.16520067185572984,0.9805589801601876,1.0,19.013867488443758,2.349768875192604,False,False,近期份额下降,2026Q2,0.3976505678994937,0.3627362092158934,0.4169603054240603,0.3474123709623212,0.42795931635250767,0.3724003830921751,0.4147437842695092,0.3623113055787916,0.4276041703545433,0.3880672669588659,10,4.228704445777941e-05,5,1.7454443901417302e-05,0.4127610270527257,0.3474123709623212,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0723,光伏光热联合系统,太阳能,方向候选,能源电力直接相关,True,True,408,418193,0.0009759465606544218,325,337646,0.0009629579227326113,311,294889,0.0010549880784653733,280,259776,0.0010782199568712017,230,242709,0.0009482318869197479,408,325,1.0134882715175677,3,916,305.3333333333333,0.0010320553193563953,0.9456339620080019,0.9051460737996737,-0.03893845716363842,3,4,3,1044,0.0009979641872841355,12,3,1.0,541,998,446.6666666666667,1.2107222635889798,0.5619581194057884,0.0010266767934077603,0.9505879230162064,0.8459665346825103,0.8038115737419895,1.0,67.28043143297381,47.21494607087827,True,False,历史峰值以下的恢复或波动,2026Q2,0.9259079658605404,1.0457377214312433,0.9416087348546559,1.0092107083347868,0.9740763371968286,1.035036029787371,0.9710006436143989,1.03340433130105,0.9942414049049171,1.1068669079227533,246,0.0009927387103659641,286,0.0009092178505011012,0.9158682350222107,0.9158682350222107,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
